Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
20																202031420014_R12C01	9813884	9890424	0	43.65133			76541	Non_gene
28																202031420014_R12C02	2343606	2600973	0	501.9788			257368	Non_gene
7																202031420084_R01C01	33595868	33849742	3	95.14294			253875	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420084_R01C01	83208151	83271555	0	91.63215			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420084_R01C01	83208151	83271555	0	91.63215			63405	Has_gene
17	1155	NM_001075300	-	74717682	74730989	74721627	74730955	11	74717682,74720397,74721003,74721877,74722642,74724345,74725483,74726379,74728199,74728594,74730952,	74717801,74720479,74721693,74721943,74722711,74724418,74725614,74726501,74728232,74728727,74730989,	0	UFD1	cmpl	cmpl	-1,-1,0,0,0,2,0,1,1,0,0,	202031420084_R01C01	74723634	74915529	3	37.28347			191896	Has_gene
17	1155	NM_001024490	+	74732074	74747037	74732109	74745846	20	74732074,74732272,74733647,74735110,74736050,74736893,74737382,74738169,74738671,74738933,74739297,74739563,74740235,74743368,74743578,74743981,74744399,74745456,74745781,74746901,	74732160,74732332,74733740,74735248,74736197,74736949,74737431,74738231,74738722,74739053,74739429,74739662,74740394,74743507,74743662,74744100,74744476,74745606,74745847,74747037,	0	CDC45	cmpl	cmpl	0,0,0,0,0,0,2,0,2,2,2,2,2,2,0,0,2,1,1,-1,	202031420084_R01C01	74723634	74915529	3	37.28347			191896	Has_gene
17	1155	NM_001076460	-	74749249	74750524	74749775	74750432	1	74749249,	74750524,	0	CLDN5	cmpl	cmpl	0,	202031420084_R01C01	74723634	74915529	3	37.28347			191896	Has_gene
17	1155	NM_001076371	+	74807362	74811262	74807362	74810352	10	74807362,74807556,74807828,74808027,74808261,74808467,74809231,74809412,74809670,74810295,	74807462,74807643,74807952,74808162,74808379,74808569,74809328,74809548,74809773,74811262,	0	SEPTIN5	incmpl	cmpl	0,1,1,2,2,0,0,1,2,0,	202031420084_R01C01	74723634	74915529	3	37.28347			191896	Has_gene
17	1156	NM_001192340	-	74852180	74880572	74852396	74863018	7	74852180,74856085,74858631,74860730,74862387,74862908,74880403,	74852606,74856303,74858730,74860893,74862513,74863026,74880572,	0	GNB1L	cmpl	cmpl	0,0,0,2,2,0,-1,	202031420084_R01C01	74723634	74915529	3	37.28347			191896	Has_gene
17	1156	NM_174626	-	74887063	74912977	74888127	74912977	16	74887063,74888076,74888930,74890187,74890501,74891659,74897988,74899299,74899992,74906838,74907786,74908245,74908948,74909391,74909651,74912907,	74887226,74888257,74889006,74890282,74890597,74891796,74898163,74899391,74900012,74906909,74907849,74908324,74909023,74909533,74909708,74912977,	0	TXNRD2	cmpl	incmpl	-1,2,1,0,0,1,0,1,2,0,0,2,2,1,1,0,	202031420084_R01C01	74723634	74915529	3	37.28347			191896	Has_gene
21	738	NM_001102069	-	20084896	20092403	20086055	20087042	3	20084896,20091461,20092357,	20087189,20091539,20092403,	0	LOC522763	cmpl	cmpl	0,-1,-1,	202031420084_R01C01	20078296	20127027	0	70.37961			48732	Has_gene
6																202031420084_R01C02	86012313	86142462	0	154.4799			130150	Non_gene
7																202031420084_R01C02	9771150	9968052	3	45.90429			196903	Non_gene
7																202031420084_R01C02	10289091	10908243	3	164.2703			619153	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420084_R01C02	83190665	83251339	0	71.3476			60675	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420084_R01C02	83190665	83251339	0	71.3476			60675	Has_gene
18																202031420084_R01C02	27870868	28375091	3	91.48596			504224	Non_gene
28																202031420084_R01C02	2468624	2600973	0	426.5252			132350	Non_gene
28																202031420084_R02C01	2468624	2600973	0	446.6289			132350	Non_gene
28																202031420084_R02C02	2468624	2600973	0	465.9743			132350	Non_gene
7																202031420084_R03C01	9771150	10908243	3	76.36994			1137094	Non_gene
11																202031420084_R03C01	39888471	39936968	3	42.42493			48498	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420084_R03C02	83208151	83271555	0	60.66084			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420084_R03C02	83208151	83271555	0	60.66084			63405	Has_gene
12																202031420084_R03C02	76557552	76747168	0	53.02943			189617	Non_gene
16																202031420084_R03C02	15145634	15241094	0	234.8649			95461	Non_gene
20																202031420084_R03C02	1086515	1196509	3	42.96034			109995	Non_gene
16																202031420084_R04C01	15145634	15241094	0	200.837			95461	Non_gene
23																202031420084_R04C01	26255454	26314846	0	161.7508			59393	Non_gene
28																202031420084_R04C01	2485319	2600973	0	428.5246			115655	Non_gene
29																202031420084_R04C01	21930571	21987120	1	38.15237			56550	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420084_R04C02	83208151	83271555	0	96.35168			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420084_R04C02	83208151	83271555	0	96.35168			63405	Has_gene
12																202031420084_R04C02	76140566	76735098	0	64.21297			594533	Non_gene
17	776	NM_001077979	+	25116914	25122102	25119338	25121853	5	25116914,25117873,25119311,25119915,25121276,	25117057,25117940,25119631,25120518,25122102,	0	PRAME	cmpl	cmpl	-1,-1,0,2,2,	202031420084_R04C02	25010293	25167004	0	62.25211			156712	Has_gene
27																202031420084_R04C02	29739347	29871854	0	47.25649			132508	Non_gene
28																202031420084_R04C02	2558208	2826085	0	191.1239			267878	Non_gene
2	793	NM_001046257	-	27317637	27380506	27317715	27380451	16	27317637,27321134,27322328,27323355,27326591,27327992,27335301,27335524,27341449,27347541,27350400,27353119,27353402,27356895,27369949,27380424,	27317852,27321224,27322440,27323481,27326680,27328101,27335427,27335623,27341575,27347640,27350463,27353201,27353465,27356979,27370035,27380506,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	202031420084_R05C01	27366556	27983134	3	145.3616			616579	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420084_R05C01	27366556	27983134	3	145.3616			616579	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	202031420084_R05C01	27366556	27983134	3	145.3616			616579	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420084_R05C01	27366556	27983134	3	145.3616			616579	Has_gene
4																202031420084_R05C01	6270385	6425277	3	65.85509			154893	Non_gene
15																202031420084_R05C01	80511026	80732054	3	75.13263			221029	Non_gene
26																202031420084_R05C01	12364119	12500044	0	82.74544			135926	Non_gene
5																202031420084_R06C01	58957044	59255853	0	48.7961			298810	Non_gene
7																202031420084_R06C01	11248845	11278361	3	52.8623			29517	Non_gene
9	19	NM_001168606	+	85917824	86020619	85917824	86020619	2	85917824,86020556,	85918289,86020619,	0	SAMD5	cmpl	cmpl	0,0,	202031420084_R06C01	85809578	85927793	0	70.04443			118216	Has_gene
28																202031420084_R06C01	2558208	2826085	0	196.8944			267878	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420084_R06C02	83190665	83251339	0	74.29208			60675	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420084_R06C02	83190665	83251339	0	74.29208			60675	Has_gene
21																202031420084_R06C02	52273180	52321010	0	50.71176			47831	Non_gene
28																202031420084_R06C02	2468624	2600973	0	431.1977			132350	Non_gene
24																202031420084_R07C01	13281977	13331435	0	38.81596			49459	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420084_R07C02	83208151	83271555	0	69.51767			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420084_R07C02	83208151	83271555	0	69.51767			63405	Has_gene
16																202031420084_R08C01	15145634	15241094	0	255.2402			95461	Non_gene
28																202031420084_R09C01	2485319	2600973	0	417.6703			115655	Non_gene
7																202031420084_R09C02	87113645	87241197	0	96.54299			127553	Non_gene
10																202031420084_R09C02	23208530	23543330	0	103.3207			334801	Non_gene
13	918	NM_001166223	-	43654788	43669927	43654952	43668774	10	43654788,43657713,43660042,43661083,43661991,43662522,43663854,43664259,43668690,43669788,	43654995,43657796,43660208,43661193,43662114,43662600,43663971,43664427,43668821,43669927,	0	LOC782061	cmpl	cmpl	2,0,2,0,0,0,0,0,0,-1,	202031420084_R09C02	43656792	43771619	3	47.99984			114828	Has_gene
16																202031420084_R09C02	15145634	15241094	0	238.288			95461	Non_gene
12	1144	NR_107721	-	73398778	73398878	73398878	73398878	1	73398778,	73398878,	0	MIR3141	unk	unk	-1,	202031420084_R10C01	73363460	73497775	0	152.1108			134316	Has_gene
24																202031420084_R10C01	13281977	13331435	0	65.27799			49459	Non_gene
10																202031420084_R10C02	23208530	23543330	0	48.08332			334801	Non_gene
4	1138	NM_001075195	-	72499900	72515957	72499937	72515893	6	72499900,72500527,72506295,72508501,72513292,72515828,	72499996,72500632,72506502,72508692,72513466,72515957,	0	FAM221A	cmpl	cmpl	1,1,1,2,2,0,	202031420084_R11C01	72358306	72505313	0	63.02651			147008	Has_gene
6	109	NM_001037478	+	37959535	38030586	37985682	38030521	16	37959535,37985672,37993126,37994056,37994983,37997765,38005466,38007706,38008941,38014813,38019725,38021281,38022628,38026924,38027844,38030373,	37959670,37985891,37993186,37994171,37995136,37997923,38005618,38007811,38009192,38014896,38019815,38021406,38022783,38027014,38027927,38030586,	0	ABCG2	cmpl	cmpl	-1,0,2,2,0,0,2,1,1,0,2,2,1,0,0,2,	202031420084_R11C01	37962382	37976610	1	59.66372			14229	Has_gene
28																202031420084_R11C01	2468624	2600973	0	480.0983			132350	Non_gene
28																202031420084_R11C02	2468624	2600973	0	470.1024			132350	Non_gene
4	1138	NM_001075195	-	72499900	72515957	72499937	72515893	6	72499900,72500527,72506295,72508501,72513292,72515828,	72499996,72500632,72506502,72508692,72513466,72515957,	0	FAM221A	cmpl	cmpl	1,1,1,2,2,0,	202031420084_R12C01	72358306	72505313	0	82.94123			147008	Has_gene
15																202031420084_R12C01	12689785	12751702	0	39.80043			61918	Non_gene
28																202031420084_R12C01	2468624	2600973	0	434.0988			132350	Non_gene
7																202031420083_R01C01	184687	233662	0	323.2966			48976	Non_gene
26	12	NM_001205986	+	25469309	26398291	25469309	26397075	27	25469309,25663079,26044125,26094585,26170205,26221542,26237517,26272113,26282033,26294334,26296380,26302637,26305728,26313704,26340091,26341178,26353095,26356848,26359447,26365886,26377441,26379183,26383674,26385532,26386582,26396067,26397010,	25469936,25663147,26044225,26094744,26170279,26221607,26237636,26272203,26282213,26294481,26296483,26302714,26305820,26313812,26340209,26341312,26353209,26357020,26359634,26366020,26377565,26379296,26383806,26385632,26386688,26396228,26398291,	0	SORCS3	cmpl	cmpl	0,0,2,0,0,2,1,0,0,0,0,1,0,2,2,0,2,2,0,1,0,1,0,0,1,2,1,	202031420083_R01C01	25719640	25757447	0	218.4505			37808	Has_gene
12																202031420083_R01C02	61667023	61759245	0	47.51807			92223	Non_gene
16																202031420083_R01C02	15126214	15293292	0	192.5778			167079	Non_gene
16	132	NM_001034206	+	62068138	62128365	62080544	62127908	16	62068138,62080539,62094279,62112152,62113657,62115006,62115868,62117791,62119880,62120249,62121340,62122712,62124043,62125191,62125884,62127851,	62068251,62080668,62094338,62112301,62113717,62115114,62116151,62117870,62119962,62120295,62121470,62122810,62124142,62125327,62126030,62128365,	0	SOAT1	cmpl	cmpl	-1,0,1,0,2,2,2,0,1,2,0,1,0,0,1,0,	202031420083_R01C02	62031083	62179726	3	57.60951			148644	Has_gene
17	776	NM_001077979	+	25116914	25122102	25119338	25121853	5	25116914,25117873,25119311,25119915,25121276,	25117057,25117940,25119631,25120518,25122102,	0	PRAME	cmpl	cmpl	-1,-1,0,2,2,	202031420083_R01C02	25010293	25167004	0	47.37345			156712	Has_gene
4																202031420083_R02C01	6270385	6425277	3	51.97717			154893	Non_gene
9	164	NM_001199026	+	95902940	95954391	95902940	95952784	17	95902940,95904314,95905610,95919687,95922187,95923589,95925667,95925910,95932403,95936687,95938046,95940455,95945118,95946314,95948551,95950778,95952736,	95903029,95904389,95905736,95919853,95922335,95923674,95925793,95926028,95932534,95936791,95938150,95940533,95945195,95946404,95948666,95950870,95954391,	0	SNX9	incmpl	cmpl	1,0,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,	202031420083_R02C01	95941344	95976235	0	49.64578			34892	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420083_R02C02	27450149	28027008	3	179.4296			576860	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	202031420083_R02C02	27450149	28027008	3	179.4296			576860	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420083_R02C02	27450149	28027008	3	179.4296			576860	Has_gene
12																202031420083_R02C02	73811041	75391198	3	91.26915			1580158	Non_gene
12	1171	NM_001014857	+	76844429	76864805	76844441	76864584	5	76844429,76852384,76852634,76863646,76864460,	76844661,76852546,76852716,76863754,76864805,	0	CLDN10	cmpl	cmpl	0,1,1,2,2,	202031420083_R02C02	76735098	76851725	0	76.43605			116628	Has_gene
6																202031420083_R03C02	86012313	86142462	0	67.18691			130150	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420083_R03C02	83208151	83271555	0	102.7761			63405	Has_gene
