bin	name	Chr	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
978	NM_001017937	chr19	-	51578605	51642187	51584676	51642112	15	51578605,51584656,51587184,51589011,51589437,51590347,51591202,51591551,51594444,51603108,51603828,51604391,51625926,51627535,51642058,	51579387,51584704,51587219,51589174,51589506,51590549,51591404,51591776,51594597,51603246,51603900,51604453,51626013,51627611,51642187,	0	BAIAP2	cmpl	cmpl	-1,2,0,2,2,1,0,0,0,0,0,1,1,0,0,
697	NM_001017936	chr3	-	14700973	14708045	14701182	14707819	5	14700973,14701688,14702403,14704383,14707776,	14701310,14701769,14702597,14704579,14708045,	0	RAB25	cmpl	cmpl	1,1,2,1,0,
695	NM_001017934	chr3	+	14486606	14501165	14486679	14500936	14	14486606,14488706,14489452,14489592,14490697,14493796,14495365,14496185,14497223,14497536,14498678,14499580,14500081,14500831,	14486710,14488768,14489503,14489655,14490794,14493914,14495552,14496335,14497356,14497618,14498859,14499826,14500213,14501165,	0	CCT3	cmpl	cmpl	0,1,0,0,0,1,2,0,0,1,2,0,0,0,
911	NM_001017933	chr26	+	42805988	42855912	42806138	42855509	11	42805988,42839682,42840056,42842803,42843718,42845060,42846515,42850653,42852123,42854611,42855438,	42806180,42839842,42840157,42843010,42843889,42845186,42846608,42850743,42852261,42854711,42855912,	0	ACADSB	cmpl	cmpl	0,0,1,0,0,0,0,0,0,0,1,
760	NM_001017411	chr8	+	22998896	22999557	22998964	22999534	1	22998896,	22999557,	0	IFNAA	cmpl	cmpl	0,
115	NM_001015680	chr4	-	44427620	44482558	44427824	44450687	5	44427620,44433608,44436564,44450396,44482433,	44427953,44433723,44437208,44450703,44482558,	0	NAPEPLD	cmpl	cmpl	0,2,0,0,-1,
933	NM_001015678	chr10	+	45645745	45653957	45645776	45652980	4	45645745,45646127,45647326,45652934,	45645822,45646208,45647489,45653957,	0	PCLAF	cmpl	cmpl	0,1,1,2,
810	NM_001015677	chr29	+	29562031	29610873	29586347	29610075	8	29562031,29586340,29590237,29599790,29602685,29604284,29609622,29610061,	29562084,29586433,29590490,29600018,29602814,29604570,29609682,29610873,	0	FAM118B	cmpl	cmpl	-1,0,2,0,0,0,1,1,
631	NM_001015676	chr6	-	6097596	6135997	6097779	6135338	6	6097596,6105777,6114227,6119418,6135262,6135877,	6098014,6105961,6114357,6119588,6135355,6135997,	0	MYOZ2	cmpl	cmpl	2,1,0,1,0,-1,
113	NM_001015675	chr1	-	42197609	42230735	42197902	42223912	10	42197609,42198686,42200014,42201920,42202807,42206154,42216987,42218212,42223480,42230636,	42198061,42198770,42200103,42202089,42202910,42206258,42217116,42218332,42223949,42230735,	0	RIOX2	cmpl	cmpl	0,0,1,0,2,0,0,0,0,-1,
596	NM_001015674	chr16	+	1510251	1518304	1510901	1517716	6	1510251,1510791,1513511,1514258,1515028,1516948,	1510456,1510990,1513621,1514369,1515114,1518304,	0	LAX1	cmpl	cmpl	-1,0,2,1,1,0,
805	NM_001015673	chr15	-	28942898	28953445	28945711	28953204	6	28942898,28945700,28948643,28951221,28951890,28953146,	28944098,28945775,28948791,28951432,28952057,28953445,	0	MPZL2	cmpl	cmpl	-1,2,1,0,1,0,
1398	NM_001015671	chr2	+	106619141	106623100	106620656	106623044	8	106619141,106620607,106621074,106621426,106621841,106622132,106622532,106622791,	106619404,106620976,106621214,106621621,106621905,106622302,106622650,106623100,	0	BCS1L	cmpl	cmpl	-1,0,2,1,1,2,1,2,
176	NM_001015669	chr8	-	108637080	108834345	108637512	108778520	8	108637080,108667062,108672091,108696127,108699199,108708119,108778302,108834021,	108638653,108667285,108672328,108696233,108699369,108708310,108778570,108834345,	0	BRINP1	cmpl	cmpl	2,1,1,0,1,2,0,-1,
960	NM_001035099	chr29	-	49197106	49216812	49197630	49216587	8	49197106,49197841,49198311,49198746,49199128,49199965,49203431,49216521,	49197693,49197928,49198413,49198851,49199203,49200063,49203546,49216812,	0	CD81	cmpl	cmpl	0,0,0,0,0,1,0,0,
1114	NM_001015665	chr14	+	69448182	69460834	69449258	69459443	12	69448182,69449232,69449368,69449545,69450518,69451576,69453810,69455069,69456834,69457970,69458775,69459329,	69448201,69449272,69449465,69449599,69450670,69451712,69453957,69455165,69456969,69458082,69458933,69460834,	0	CCNE2	cmpl	cmpl	-1,0,2,0,0,2,0,0,0,0,1,0,
811	NM_001015664	chr15	-	29676422	29681251	29676885	29681071	9	29676422,29677034,29677356,29677758,29678498,29679703,29680097,29680486,29680910,	29676951,29677190,29677444,29677947,29678583,29679850,29680311,29680607,29681251,	0	DPAGT1	cmpl	cmpl	0,0,2,2,1,1,0,2,0,
963	NM_001015661	chr11	-	49608571	49640417	49609260	49638447	12	49608571,49609936,49610345,49621469,49626611,49626937,49628925,49629969,49633931,49634694,49638396,49640250,	49609463,49610064,49610422,49621600,49626734,49627061,49629017,49630038,49634001,49634772,49638683,49640417,	0	ELMOD3	cmpl	cmpl	1,2,0,1,1,0,1,1,0,0,0,-1,
779	NM_001015659	chr18	-	25431300	25444063	25431891	25439945	9	25431300,25432514,25433074,25434338,25435862,25437473,25438977,25439788,25444029,	25432002,25432596,25433190,25434412,25436025,25437550,25439130,25439970,25444063,	0	CIAPIN1	cmpl	cmpl	0,2,0,1,0,1,1,0,-1,
1543	NM_001015660	chr2	-	125604200	125635148	125604818	125635103	9	125604200,125606050,125608974,125616665,125622717,125629532,125630412,125633674,125635022,	125604905,125606152,125609110,125616752,125622875,125629685,125630467,125633739,125635148,	0	FAM76A	cmpl	cmpl	0,0,2,2,0,0,2,0,0,
734	NM_001015658	chr3	+	19624885	19636725	19624942	19636530	6	19624885,19628700,19629028,19629532,19635661,19636142,	19625059,19628853,19629143,19629709,19635806,19636725,	0	VPS72	cmpl	cmpl	0,0,0,1,1,2,
920	NM_001015655	chr29	-	43973107	43976493	43973608	43976423	4	43973107,43973924,43974267,43976420,	43973721,43974001,43974575,43976493,	0	CFL1	cmpl	cmpl	1,2,0,0,
109	NM_001015654	chr19	-	38533719	38565114	38534842	38565030	8	38533719,38534480,38538582,38539000,38540486,38543289,38545080,38565023,	38534023,38534943,38538776,38539175,38540799,38544264,38545157,38565114,	0	SP2	cmpl	cmpl	-1,1,2,1,0,0,1,0,
680	NM_001015652	chr10	-	12466741	12500813	12467319	12496313	12	12466741,12469620,12471682,12481843,12483595,12485491,12489075,12489654,12491076,12494618,12496091,12500513,	12467571,12469686,12471801,12481977,12483740,12485584,12489218,12489773,12491232,12494726,12496366,12500813,	0	INTS14	cmpl	cmpl	0,0,1,2,1,1,2,0,0,0,0,-1,
945	NM_001035309	chr7	+	47266189	47309551	47266260	47306259	8	47266189,47269511,47274441,47276740,47291974,47294914,47306136,47308804,	47266306,47269555,47274513,47276999,47292232,47295048,47306266,47309551,	0	SLC25A48	cmpl	cmpl	0,1,0,0,1,1,0,-1,
1510	NM_001015628	chr2	-	121298261	121306019	121298443	121305985	11	121298261,121298652,121299259,121299643,121299843,121302662,121302877,121304100,121304468,121305796,121305982,	121298525,121298745,121299333,121299733,121299954,121302790,121303027,121304166,121304556,121305889,121306019,	0	EIF3I	cmpl	cmpl	2,2,0,0,0,1,1,1,0,0,0,
1217	NM_001015627	chr11	+	82873449	82878794	82873543	82878213	10	82873449,82873921,82874054,82875130,82875692,82876652,82876833,82877051,82877562,82878092,	82873627,82873969,82874645,82875222,82875843,82876748,82876978,82877196,82877682,82878794,	0	RIC8A	cmpl	cmpl	0,0,0,0,2,0,0,1,2,2,
122	NM_001015625	chr15	-	51880709	52022920	51880778	52022902	16	51880709,51881390,51881584,51881869,51882710,51888037,51888564,51894256,51895533,51905064,51916531,51945103,51966826,51988526,52018411,52022499,	51881027,51881495,51881704,51881943,51882867,51888199,51888609,51894312,51895611,51905179,51916629,51945232,51966930,51988613,52018463,52022920,	0	CLPB	cmpl	cmpl	0,0,0,1,0,0,0,1,1,0,1,1,2,2,1,0,
969	NM_001015623	chr22	+	50341810	50352880	50347692	50352722	6	50341810,50347679,50349084,50350546,50352341,50352581,	50341928,50347819,50349570,50351312,50352489,50352880,	0	MON1A	cmpl	cmpl	-1,0,1,1,2,0,
1069	NM_001015621	chr13	-	63471970	63490553	63472264	63490429	9	63471970,63473089,63476898,63479411,63480134,63480941,63483860,63485615,63490414,	63472440,63473175,63476955,63479560,63480235,63481077,63483964,63485793,63490553,	0	EIF2S2	cmpl	cmpl	1,2,2,0,1,0,1,0,0,
1118	NM_001015620	chr3	-	69968111	69990582	69968370	69990544	6	69968111,69980255,69983111,69983401,69986340,69990370,	69968587,69980389,69983183,69983500,69986421,69990582,	0	TYW3	cmpl	cmpl	2,0,0,0,0,0,
977	NM_001015619	chr22	+	51423631	51432980	51429840	51432749	5	51423631,51424036,51429832,51431296,51431996,	51423864,51424115,51430137,51431461,51432980,	0	CCDC51	cmpl	cmpl	-1,-1,0,0,0,
605	NM_001015618	chr20	+	2680553	2707201	2686033	2705611	10	2680553,2685989,2686756,2691233,2692038,2693902,2697085,2697683,2698271,2705308,	2680670,2686086,2686875,2691301,2692256,2693985,2697223,2697836,2698459,2707201,	0	GABRP	cmpl	cmpl	-1,0,2,1,0,2,1,1,1,0,
762	NM_001015617	chr8	+	23322716	23323353	23322792	23323353	1	23322716,	23323353,	0	LOC517016	cmpl	cmpl	0,
1425	NM_001015615	chr3	+	110137560	110174101	110137633	110173975	6	110137560,110142161,110146109,110170341,110171810,110173867,	110137724,110142284,110146180,110170504,110171860,110174101,	0	PSMB2	cmpl	cmpl	0,1,1,0,1,0,
744	NM_001015614	chr10	+	20893323	20899745	20893761	20899680	17	20893323,20893706,20893934,20894424,20894729,20895174,20895683,20895852,20896023,20896228,20896430,20896624,20896810,20896994,20897727,20898771,20899531,	20893393,20893764,20894045,20894549,20894917,20895378,20895767,20895935,20896125,20896334,20896482,20896713,20896899,20897111,20897841,20898859,20899745,	0	RABGGTA	cmpl	cmpl	-1,0,0,0,2,1,1,1,0,0,1,2,1,0,0,0,1,
1105	NM_001015613	chr21	-	68158057	68161259	68158269	68160915	8	68158057,68158530,68158896,68159696,68160171,68160380,68160722,68161229,	68158448,68158720,68159020,68159868,68160304,68160535,68160927,68161259,	0	CKB	cmpl	cmpl	1,0,2,1,0,1,0,-1,
992	NM_001015611	chr17	+	53458850	53470907	53458873	53470660	14	53458850,53459215,53459776,53460175,53461028,53461263,53462701,53464299,53465025,53466348,53466641,53468105,53470357,53470549,	53458876,53459242,53459839,53460280,53461071,53461346,53462791,53464403,53465103,53466511,53466713,53468228,53470474,53470907,	0	HPD	cmpl	cmpl	0,0,0,0,0,1,0,0,2,2,0,0,0,0,
134	NM_001015610	chr1	+	64349945	64377199	64349964	64376865	11	64349945,64358563,64360531,64361233,64362850,64365518,64367314,64368873,64372552,64376034,64376780,	64350037,64358765,64360709,64361342,64362952,64365608,64367482,64368963,64372661,64376199,64377199,	0	PLA1A	cmpl	cmpl	0,1,2,0,1,1,1,1,1,2,2,
648	NM_001015609	chr3	+	8321855	8326841	8322443	8326325	7	8321855,8322430,8323210,8324219,8324518,8325836,8326051,	8322084,8322705,8323446,8324410,8324641,8325941,8326841,	0	B4GALT3	cmpl	cmpl	-1,0,1,0,2,2,2,
795	NM_001015608	chr23	+	27575644	27581237	27575817	27581007	6	27575644,27578274,27578573,27578855,27579397,27580845,	27575856,27578384,27578699,27578962,27579579,27581237,	0	CLIC1	cmpl	cmpl	0,0,2,2,1,0,
804	NM_001015607	chr23	+	28816472	28825061	28816923	28824683	8	28816472,28816862,28819149,28819750,28820716,28821074,28822358,28824141,	28816591,28817352,28819245,28819981,28820739,28821190,28822391,28825061,	0	TRIM10	cmpl	cmpl	-1,0,0,0,0,2,1,1,
1220	NM_001015596	chr1	+	83246956	83301294	83246958	83301085	10	83246956,83257870,83258519,83261561,83281284,83281948,83284729,83298361,83298600,83300973,	83247083,83258060,83258660,83261610,83281380,83282098,83284800,83298463,83298698,83301294,	0	PARL	cmpl	cmpl	0,2,0,0,1,1,1,0,0,2,
138	NM_001015595	chr8	-	68996146	69102300	68996257	69101777	9	68996146,68997079,69007755,69009825,69010615,69061322,69087742,69096447,69101737,	68996380,68997133,69007928,69009966,69010725,69061677,69087826,69096762,69102300,	0	GFRA2	cmpl	cmpl	0,0,1,1,2,1,1,1,0,
1275	NM_001015604	chrX	+	90534289	90555981	90554582	90555704	3	90534289,90534806,90554485,	90534591,90534963,90555981,	0	GPR173	cmpl	cmpl	-1,-1,0,
951	NM_001015603	chr19	-	47980023	47989461	47980732	47988998	9	47980023,47981355,47981677,47983691,47984321,47986537,47986764,47988313,47988946,	47980885,47981398,47981919,47983796,47984493,47986661,47986873,47988435,47989461,	0	STRADA	cmpl	cmpl	0,2,0,0,2,1,0,1,0,
17	NM_001015602	chr13	+	73371494	73458135	73371523	73457717	11	73371494,73377247,73383914,73386864,73389886,73392435,73395335,73398933,73399955,73420177,73457558,	73371558,73377328,73384043,73386979,73390051,73392603,73395473,73399062,73400142,73420335,73458135,	0	STK4	cmpl	cmpl	0,2,2,2,0,0,0,0,0,1,0,
786	NM_001015592	chr19	+	26447401	26450242	26447543	26449992	3	26447401,26449094,26449894,	26447675,26449287,26450242,	0	PFN1	cmpl	cmpl	0,0,1,
1088	NM_001015591	chr15	-	65950554	66028064	65951087	66027999	11	65950554,65953338,65954558,65957068,65959785,65978463,65981112,65985149,65998063,66004473,66027926,	65951624,65953631,65954791,65957135,65959998,65978571,65981330,65985264,65998192,66004650,66028064,	0	PAMR1	cmpl	cmpl	0,1,2,1,1,1,2,1,1,1,0,
897	NM_001015589	chr29	-	41015976	41025506	41016069	41023850	11	41015976,41016338,41016516,41016778,41016986,41017701,41017987,41018821,41022322,41023638,41025467,	41016212,41016419,41016597,41016845,41017128,41017799,41018122,41018965,41022404,41023955,41025506,	0	BSCL2	cmpl	cmpl	1,1,1,0,2,0,0,0,2,0,-1,
903	NM_001015600	chr19	-	41731622	41735456	41731752	41735397	6	41731622,41732138,41732375,41732842,41733222,41734980,	41732007,41732264,41732537,41732999,41733305,41735456,	0	KRT19	cmpl	cmpl	0,0,0,2,0,0,
615	NM_001035430	chrX	-	3972569	4042555	3976478	4042506	11	3972569,3976437,3978682,3981328,3984629,3986840,3995821,3998754,4016458,4025898,4042476,	3973254,3976482,3978873,3981461,3984798,3986937,3995983,3998941,4016654,4026013,4042555,	0	SEPTIN6	cmpl	cmpl	-1,2,0,2,1,0,0,2,1,0,0,
862	NM_001035368	chr25	-	36387590	36395341	36387989	36390721	4	36387590,36389868,36390349,36395313,	36388825,36390061,36390838,36395341,	0	ZSCAN21	cmpl	cmpl	1,0,0,-1,
1352	NM_001015588	chr3	-	100566187	100571190	100566545	100571061	4	100566187,100568003,100568832,100570980,	100566959,100568156,100569027,100571190,	0	MMACHC	cmpl	cmpl	0,0,0,0,
874	NM_001015586	chr13	+	37954769	37979552	37954820	37979366	4	37954769,37974527,37977359,37979256,	37954823,37974835,37977436,37979552,	0	DSTN	cmpl	cmpl	0,0,2,1,
1033	NM_001015585	chr13	-	58788133	58805819	58788493	58802856	12	58788133,58791553,58792327,58792487,58794689,58795760,58795950,58796980,58801057,58802081,58802766,58805638,	58788580,58791748,58792403,58792594,58794797,58795832,58796037,58797067,58801150,58802186,58802863,58805819,	0	RAE1	cmpl	cmpl	0,0,2,0,0,0,0,0,0,0,0,-1,
828	NM_001015584	chr3	+	31863582	31873115	31863645	31871951	10	31863582,31864010,31866252,31866911,31869163,31869362,31869874,31870518,31871171,31871791,	31863760,31864196,31866394,31866961,31869234,31869417,31869946,31870627,31871240,31873115,	0	WDR77	cmpl	cmpl	0,1,1,2,1,0,1,1,2,2,
629	NM_001015583	chr7	-	5807200	5817259	5807788	5817146	5	5807200,5808875,5809632,5809908,5817143,	5807899,5808937,5809684,5809989,5817259,	0	DDA1	cmpl	cmpl	0,1,0,0,0,
1325	NM_001035055	chr1	-	96999960	97014866	97001012	97014666	3	96999960,97010263,97014440,	97001245,97010428,97014866,	0	CLDN11	cmpl	cmpl	1,1,0,
100	NM_001015559	chr17	-	28954503	29000125	28956120	28981318	9	28954503,28960132,28961430,28964252,28966767,28968803,28971078,28981266,29000074,	28956669,28960249,28961598,28964464,28966955,28968961,28971164,28981344,29000125,	0	JADE1	cmpl	cmpl	0,0,0,1,2,0,1,0,-1,
1006	NM_001015556	chr18	-	55260178	55263944	55260220	55263921	7	55260178,55260719,55260921,55261513,55262137,55262605,55263918,	55260296,55260789,55261045,55261612,55262245,55262692,55263944,	0	RPL18	cmpl	cmpl	2,1,0,0,0,0,0,
1283	NM_001015554	chr3	-	91538115	91562854	91538758	91562851	10	91538115,91540945,91546926,91547600,91549497,91555076,91557143,91560847,91561745,91562716,	91538861,91541028,91547008,91547818,91549584,91555201,91557221,91561009,91561863,91562854,	0	TTC4	cmpl	cmpl	2,0,2,0,0,1,1,1,0,0,
105	NM_001015553	chr19	+	34335013	34350214	34340948	34349261	12	34335013,34340929,34341938,34343595,34344017,34344560,34345045,34346226,34347174,34348173,34348755,34349088,	34335133,34341044,34342084,34343711,34344178,34344642,34345258,34346343,34347297,34348290,34348866,34350214,	0	SHMT1	cmpl	cmpl	-1,0,0,2,1,0,1,1,1,1,1,1,
920	NM_001038025	chr19	-	43913856	43951107	43913938	43945045	28	43913856,43914065,43914374,43914742,43915541,43915820,43916175,43917149,43917365,43917801,43918050,43918557,43919221,43920222,43921127,43922082,43923546,43923986,43924415,43924617,43924892,43925416,43925643,43925844,43938083,43945023,43950720,43950972,	43913978,43914231,43914459,43914876,43915660,43915918,43916295,43917237,43917421,43917909,43918100,43918678,43919355,43920388,43921421,43922294,43923769,43924118,43924528,43924764,43925023,43925531,43925790,43926129,43938155,43945234,43950741,43951107,	0	HDAC5	cmpl	cmpl	2,1,0,1,2,0,0,2,0,0,1,0,1,0,0,1,0,0,1,1,2,1,1,1,1,0,-1,-1,
1263	NM_001035488	chrX	+	88911181	88916867	88911507	88915693	3	88911181,88911349,88915692,	88911219,88912001,88916867,	0	NUDT10	cmpl	cmpl	-1,0,2,
1202	NM_001034780	chr9	-	80886598	80913044	80887269	80913035	6	80886598,80887413,80890663,80893379,80896656,80912939,	80887313,80887486,80890770,80893530,80896761,80913044,	0	ADAT2	cmpl	cmpl	1,0,1,0,0,0,
113	NM_001034622	chr14	+	42811856	42870107	42812225	42868809	5	42811856,42841579,42846279,42860230,42868749,	42812244,42841675,42846452,42860422,42870107,	0	STMN2	cmpl	cmpl	0,1,1,0,0,
176	NM_001034634	chr6	-	108599625	108697586	108600469	108697374	7	108599625,108610385,108617140,108673878,108687545,108692724,108697299,	108600562,108610463,108617244,108674008,108687634,108692821,108697586,	0	RAB28	cmpl	cmpl	0,0,1,0,1,0,0,
18	NM_001034522	chr15	-	76389708	76562282	76390790	76530740	19	76389708,76397361,76398809,76406465,76419599,76420521,76431618,76481200,76481755,76494299,76498482,76525665,76526972,76527675,76528723,76529506,76530170,76530605,76562085,	76391281,76397555,76398902,76406605,76419754,76420710,76431729,76481301,76481836,76494479,76498569,76526702,76527119,76527742,76528896,76529690,76530229,76530859,76562282,	0	AMBRA1	cmpl	cmpl	1,2,2,0,1,1,1,2,2,2,2,0,0,2,0,2,0,0,-1,
1195	NM_001034471	chrX	-	80011708	80021117	80012280	80019468	16	80011708,80012420,80012690,80012931,80014597,80014950,80017052,80017311,80017509,80017802,80018072,80018401,80018628,80018977,80019363,80021074,	80012333,80012449,80012773,80013079,80014746,80015172,80017203,80017394,80017655,80017896,80018171,80018461,80018722,80019081,80019477,80021117,	0	GDPD2	cmpl	cmpl	1,2,0,2,0,0,2,0,1,0,0,0,2,0,0,-1,
841	NM_001034457	chr25	-	33562093	33573445	33562338	33573419	12	33562093,33562541,33566680,33566909,33567169,33567970,33569260,33571859,33572056,33572224,33573233,33573371,	33562393,33562631,33566739,33566955,33567255,33568021,33569357,33571956,33572139,33572320,33573271,33573445,	0	BUD23	cmpl	cmpl	2,2,0,2,0,0,2,1,2,2,0,0,
1450	NM_001034361	chr4	+	113450721	113463255	113458464	113462497	5	113450721,113458460,113461020,113461689,113462227,	113450782,113460043,113461306,113461822,113463255,	0	AOC1	cmpl	cmpl	-1,0,1,2,0,
1790	NM_001025335	chr1	-	157995960	158004925	157996921	158004893	7	157995960,157998216,157998793,158001854,158004810,158004838,158004868,	157997128,157998316,157998911,158002008,158004837,158004867,158004925,	0	GPX5	cmpl	cmpl	0,2,1,0,0,1,0,
815	NM_001025335	chr23	-	30236195	30245150	30237156	30245120	6	30236195,30238450,30239028,30239098,30242088,30245039,	30237363,30238550,30239097,30239147,30242242,30245150,	0	GPX5	cmpl	cmpl	0,2,2,1,0,0,
1011	NM_001024481	chr5	-	55872522	55879740	55872871	55879690	16	55872522,55873282,55873775,55874104,55874465,55874709,55874947,55875137,55875322,55875578,55875866,55876108,55876494,55876723,55879195,55879591,	55872982,55873494,55873956,55874305,55874543,55874760,55875040,55875227,55875392,55875682,55875933,55876185,55876590,55876938,55879310,55879740,	0	ARHGEF25	cmpl	cmpl	0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,
894	NM_001014942	chr19	+	40560015	40595283	40572105	40593946	9	40560015,40571755,40586348,40587828,40589912,40590366,40591756,40592991,40593728,	40560186,40572283,40586497,40587970,40590073,40590543,40591961,40593150,40595283,	0	RARA	cmpl	cmpl	-1,0,1,0,1,0,0,1,1,
882	NM_001014897	chr18	+	39027942	39035340	39031216	39033919	4	39027942,39031179,39032698,39033753,	39028161,39031348,39032850,39035340,	0	TXNL4B	cmpl	cmpl	-1,0,0,2,
157	NM_001008413	chr4	+	88202845	88222320	88214774	88222301	4	88202845,88214593,88216205,88221689,	88202960,88215734,88216295,88222320,	0	SPAM1	cmpl	cmpl	-1,0,0,0,
