Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
27	93	NM_001080914	-	21352769	21570464	21353049	21570292	10	21352769,21367541,21373155,21384418,21439443,21455092,21458107,21461567,21482251,21570154,	21353065,21367632,21373230,21384482,21439533,21455233,21458248,21461685,21482421,21570464,	0	TUSC3	cmpl	cmpl	2,1,1,0,0,0,0,2,0,0,	CNVR_825	21351101	21738070	4		1	2	1	Mixed	386970	Has_gene
27																CNVR_826	22621161	22705701	1		1			Loss	84541	Non_gene
27																CNVR_827	26393469	26444012	1		1			Loss	50544	Non_gene
27																CNVR_828	29547672	29621503	4		4			Loss	73832	Non_gene
27																CNVR_829	43766200	43816848	2		2			Loss	50649	Non_gene
27																CNVR_830	45256006	45388171	1			1		Gain	132166	Non_gene
28																CNVR_831	1130202	1166081	1		1			Loss	35880	Non_gene
28																CNVR_832	2343606	2485319	3			3		Gain	141714	Non_gene
28																CNVR_833	2676437	2796204	2	1	1			Loss	119768	Non_gene
28	76	NM_001205860	-	3633669	3714384	3634343	3714384	23	3633669,3636390,3636597,3639258,3640677,3643402,3646910,3647817,3650655,3651256,3651908,3663448,3665484,3666617,3668461,3673888,3674967,3677771,3679394,3689423,3692830,3696426,3714119,	3634458,3636470,3636676,3639338,3640813,3643512,3646995,3647901,3650748,3651389,3652039,3663605,3665659,3666759,3668544,3673999,3675084,3677864,3679460,3689494,3692906,3696521,3714384,	0	TTC13	cmpl	cmpl	2,0,2,0,2,0,2,2,2,1,2,1,0,2,0,0,0,0,0,1,0,1,0,	CNVR_834	3637555	3648435	2			2		Gain	10881	Has_gene
28	80	NM_001206133	-	7927928	8066209	7929556	8065164	24	7927928,7932354,7933572,7936225,7939383,7948331,7950862,7965914,7970831,7971312,7972719,7973801,7975521,7978827,7980607,7982316,7986274,7995539,8000803,8002328,8008687,8011260,8065158,8066025,	7929684,7932501,7933788,7936339,7940598,7948530,7950947,7966166,7971007,7971556,7972817,7973896,7975594,7978982,7980684,7982396,7986413,7995631,8000883,8002419,8008753,8011371,8065213,8066209,	0	ARID4B	cmpl	cmpl	1,1,1,1,1,0,2,2,0,2,0,1,0,1,2,0,2,0,1,0,0,0,0,-1,	CNVR_835	8022387	8054607	2		2			Loss	32221	Has_gene
28	80	NM_001038032	+	8099450	8188431	8127160	8188236	17	8099450,8127129,8150863,8165866,8172101,8177171,8178485,8180046,8181380,8182011,8182168,8182548,8183268,8184795,8185545,8187863,8188143,	8099525,8127260,8150948,8166052,8172190,8177271,8178588,8180123,8181476,8182076,8182233,8182701,8183422,8184864,8185605,8187955,8188431,	0	TBCE	cmpl	cmpl	-1,0,1,2,2,1,2,0,2,2,1,0,0,1,1,1,0,	CNVR_836	8105051	8165848	1			1		Gain	60798	Has_gene
28																CNVR_837	8573287	8598618	1		1			Loss	25332	Non_gene
28	10	NM_174270	+	12070861	12718762	12716954	12718727	5	12070861,12125020,12414733,12458597,12716935,	12071067,12125051,12414827,12458700,12718762,	0	CHRM3	cmpl	cmpl	-1,-1,-1,-1,0,	CNVR_838	11416348	12198124	3			3		Gain	781777	Has_gene
28	732	NM_001078131	+	19273625	19302759	19273791	19301944	4	19273625,19295114,19299868,19301233,	19273821,19295199,19299909,19302759,	0	NRBF2	cmpl	cmpl	0,0,1,0,	CNVR_839	19140712	19509353	1		1			Loss	368642	Has_gene
28	91	NM_001191122	-	19314566	19583951	19315161	19583951	26	19314566,19315494,19326126,19327647,19332362,19332858,19333475,19334296,19337171,19338151,19338864,19339269,19340008,19342339,19343412,19345949,19352376,19354827,19357764,19359554,19359834,19361270,19363631,19398402,19498410,19583783,	19315251,19315626,19326303,19327787,19332485,19332989,19333566,19334465,19337450,19338366,19339078,19339397,19340098,19342492,19343627,19346151,19354571,19355000,19359443,19359741,19359978,19361395,19363737,19398516,19498575,19583951,	0	JMJD1C	cmpl	cmpl	0,0,0,1,1,2,1,0,0,1,0,1,1,1,2,1,2,0,1,0,0,1,0,0,0,0,	CNVR_839	19140712	19509353	1		1			Loss	368642	Has_gene
28	733	NR_031015	-	19489841	19489932	19489932	19489932	1	19489841,	19489932,	0	MIR1296	unk	unk	-1,	CNVR_839	19140712	19509353	1		1			Loss	368642	Has_gene
28	91	NM_001101961	+	19630093	19727333	19630208	19725949	8	19630093,19678938,19705621,19708972,19709270,19717713,19725048,19725892,	19630240,19679011,19705698,19709093,19709384,19717861,19725194,19727333,	0	REEP3	cmpl	cmpl	0,2,0,2,0,0,1,0,	CNVR_840	19587121	19643454	5		5			Loss	56334	Has_gene
28	11	NM_001079638	-	22282569	24150241	22282908	24121400	18	22282569,22342737,22359563,22436882,22479534,22653774,22774892,22909140,23014224,23177136,23188438,23675885,23714798,24003495,24030899,24089699,24121301,24150195,	22283196,22342872,22359669,22437064,22479627,22653926,22775093,22909297,23014317,23177289,23188519,23676089,23715062,24003615,24031066,24089892,24121405,24150241,	0	CTNNA3	cmpl	cmpl	0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,	CNVR_841	21095317	22551461	8		2	5	1	Mixed	1456145	Has_gene
28	11	NM_001079638	-	22282569	24150241	22282908	24121400	18	22282569,22342737,22359563,22436882,22479534,22653774,22774892,22909140,23014224,23177136,23188438,23675885,23714798,24003495,24030899,24089699,24121301,24150195,	22283196,22342872,22359669,22437064,22479627,22653926,22775093,22909297,23014317,23177289,23188519,23676089,23715062,24003615,24031066,24089892,24121405,24150241,	0	CTNNA3	cmpl	cmpl	0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,	CNVR_842	22941657	23075883	5		5			Loss	134227	Has_gene
28	11	NM_001079638	-	22282569	24150241	22282908	24121400	18	22282569,22342737,22359563,22436882,22479534,22653774,22774892,22909140,23014224,23177136,23188438,23675885,23714798,24003495,24030899,24089699,24121301,24150195,	22283196,22342872,22359669,22437064,22479627,22653926,22775093,22909297,23014317,23177289,23188519,23676089,23715062,24003615,24031066,24089892,24121405,24150241,	0	CTNNA3	cmpl	cmpl	0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,	CNVR_843	23677341	23700273	1			1		Gain	22933	Has_gene
28																CNVR_844	24578469	24678582	2		2			Loss	100114	Non_gene
28	776	NM_001076532	+	25047016	25093469	25048294	25093181	25	25047016,25048243,25058029,25058603,25060618,25063235,25064362,25064572,25066855,25067255,25069897,25070705,25071360,25072265,25073293,25074859,25081253,25083205,25083809,25089121,25089994,25090855,25091216,25092344,25093121,	25047169,25048367,25058202,25058648,25060651,25063429,25064477,25064765,25066985,25067417,25070123,25070819,25071527,25072476,25073377,25075045,25081445,25083445,25083921,25089201,25090141,25090976,25091402,25092550,25093469,	0	CCAR1	cmpl	cmpl	-1,0,1,0,0,0,2,0,1,2,2,0,0,2,0,0,0,0,0,1,0,0,1,1,0,	CNVR_845	25020359	25216073	4		2	2		Mixed	195715	Has_gene
28	1	NM_001192127	+	25111883	25171619	25111936	25171619	4	25111883,25164284,25166505,25171471,	25112246,25164437,25168849,25171619,	0	STOX1	cmpl	cmpl	0,1,1,2,	CNVR_845	25020359	25216073	4		2	2		Mixed	195715	Has_gene
28	777	NM_001206053	+	25178296	25211518	25178418	25211303	15	25178296,25182062,25184659,25185090,25187482,25187720,25188341,25193839,25201027,25202404,25203263,25203559,25206835,25208123,25211024,	25178505,25182359,25184735,25185269,25187600,25187906,25188487,25193989,25201189,25202524,25203337,25203719,25206970,25208168,25211518,	0	DDX50	cmpl	cmpl	0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,	CNVR_845	25020359	25216073	4		2	2		Mixed	195715	Has_gene
28	791	NM_001206474	-	27067756	27072686	27068228	27072570	4	27067756,27069097,27069907,27072567,	27068327,27069178,27070039,27072686,	0	PCBD1	cmpl	cmpl	0,0,0,0,	CNVR_846	27072121	27135744	1		1			Loss	63624	Has_gene
28	808	NM_001077994	+	29237037	29287048	29243279	29286767	14	29237037,29242102,29243154,29256629,29257522,29264843,29268361,29277227,29278866,29281606,29283209,29283570,29285435,29286693,	29237235,29242207,29243282,29256772,29257639,29265008,29268549,29277352,29278973,29281831,29283333,29283696,29285514,29287048,	0	FAM149B1	cmpl	cmpl	-1,-1,0,0,2,2,2,1,0,2,2,0,0,1,	CNVR_847	29250952	29283888	1		1			Loss	32937	Has_gene
28																CNVR_848	33847185	33897208	1		1			Loss	50024	Non_gene
28																CNVR_849	35051834	35076001	2			2		Gain	24168	Non_gene
28																CNVR_850	36565035	36697849	1		1			Loss	132815	Non_gene
28	115	NM_001076232	+	44228118	44339177	44281787	44335851	7	44228118,44281709,44314076,44328537,44331102,44334553,44335546,	44228206,44281889,44314127,44328620,44331283,44334701,44339177,	0	MARCH8	cmpl	cmpl	-1,0,0,0,2,0,1,	CNVR_851	44291071	44474997	4		4			Loss	183927	Has_gene
28	923	NM_001192792	-	44346283	44392527	44346805	44392437	14	44346283,44348088,44348578,44349049,44349477,44351260,44352075,44357713,44361605,44363711,44369632,44383812,44385811,44392287,	44346985,44348259,44348679,44349171,44349656,44351347,44352279,44357860,44361778,44363818,44369755,44383894,44386010,44392527,	0	ALOX5	cmpl	cmpl	0,0,1,2,0,0,0,0,1,2,2,1,0,0,	CNVR_851	44291071	44474997	4		4			Loss	183927	Has_gene
29																CNVR_852	3952297	4187474	1				1	Gain	235178	Non_gene
29																CNVR_853	6508397	6579331	1		1			Loss	70935	Non_gene
29	82	NM_001101977	+	9519940	9621123	9519982	9619246	21	9519940,9552574,9555811,9559685,9567154,9574125,9575457,9577676,9581081,9582874,9583271,9585846,9590938,9596586,9598323,9598550,9598760,9602031,9603406,9604974,9619231,	9520112,9552717,9555887,9559788,9567248,9574237,9575564,9577718,9581167,9582998,9583408,9585950,9591088,9596694,9598455,9598581,9598860,9602055,9603466,9605079,9621123,	0	PICALM	cmpl	cmpl	0,1,0,1,2,0,1,0,0,2,0,2,1,1,1,1,2,0,0,0,0,	CNVR_854	9461170	9542296	1			1		Gain	81127	Has_gene
29																CNVR_855	16907482	16937536	1		1			Loss	30055	Non_gene
29																CNVR_856	19397260	19484418	1		1			Loss	87159	Non_gene
29																CNVR_857	19758698	19778769	1		1			Loss	20072	Non_gene
29																CNVR_858	19852162	19865090	1		1			Loss	12929	Non_gene
29	92	NM_001102336	-	20080968	20596650	20083937	20365210	11	20080968,20084966,20102631,20127379,20140134,20191053,20201873,20343969,20351522,20365187,20596391,	20084021,20085053,20102727,20127547,20140209,20191116,20201936,20344032,20351604,20365305,20596650,	0	LUZP2	cmpl	cmpl	0,0,0,0,0,0,0,0,2,0,-1,	CNVR_859	19957419	20748707	3		2	1		Mixed	791289	Has_gene
29																CNVR_860	21125373	21432596	4			4		Gain	307224	Non_gene
29																CNVR_861	21572500	21637641	2		1	1		Mixed	65142	Non_gene
29	94	NM_001105001	-	22044979	22192313	22045794	22183953	8	22044979,22113152,22121031,22135592,22148227,22171474,22183808,22192104,	22046013,22113260,22121173,22135656,22148369,22171596,22183973,22192313,	0	GAS2	cmpl	cmpl	0,0,2,1,0,1,0,-1,	CNVR_862	21852752	22047517	11		11			Loss	194766	Has_gene
29	101	NM_001078085	-	29754594	30352341	29755119	30352037	15	29754594,29756720,29760413,29761426,29765536,29769840,29771279,29772845,29778025,29783451,29791351,29840749,29846294,29878166,30351982,	29755277,29756828,29760449,29761625,29765637,29769967,29771407,29772994,29778131,29783602,29791509,29840899,29846444,29878244,30352341,	0	KIRREL3	cmpl	cmpl	1,1,1,0,1,0,1,2,1,0,1,1,1,1,0,	CNVR_863	30113625	30212597	4		4			Loss	98973	Has_gene
29																CNVR_864	31413726	31529635	13		12	1		Mixed	115910	Non_gene
29																CNVR_865	31693910	31734709	1			1		Gain	40800	Non_gene
29	884	NM_176620	-	39237445	39246434	39237573	39246396	9	39237445,39239414,39239600,39241396,39242419,39243802,39244019,39245114,39246343,	39237723,39239513,39239742,39241513,39242613,39243921,39244134,39245265,39246434,	0	PAG9	cmpl	cmpl	0,0,2,2,0,1,0,2,0,	CNVR_866	39218128	39328350	1			1		Gain	110223	Has_gene
29	884	NM_001304568	-	39307589	39316596	39307707	39316561	9	39307589,39309548,39309734,39311538,39312574,39313968,39314185,39315282,39316508,	39307857,39309647,39309876,39311655,39312771,39314087,39314303,39315433,39316596,	0	PAG3	cmpl	cmpl	0,0,2,2,0,1,0,2,0,	CNVR_866	39218128	39328350	1			1		Gain	110223	Has_gene
29	112	NM_001001143	-	41285418	41293263	41285604	41293139	10	41285418,41285996,41287667,41287887,41289350,41289601,41290148,41291984,41292363,41292770,	41285689,41286200,41287776,41288102,41289466,41289725,41290317,41292139,41292467,41293263,	0	SLC22A6	cmpl	cmpl	2,2,1,2,0,2,1,2,0,0,	CNVR_867	41264801	41329056	2		2			Loss	64256	Has_gene
29	900	NM_001206246	-	41302543	41322828	41302919	41321960	11	41302543,41303097,41303437,41304457,41305784,41306113,41308485,41309375,41310050,41321624,41322709,	41303019,41303301,41303546,41304672,41305900,41306237,41308654,41309530,41310154,41321984,41322828,	0	SLC22A8	cmpl	cmpl	2,2,1,2,0,2,1,2,0,0,-1,	CNVR_867	41264801	41329056	2		2			Loss	64256	Has_gene
29	113	NM_001192922	-	42854863	42955717	42855903	42955717	22	42854863,42869081,42871525,42875227,42879361,42884043,42896881,42897318,42899368,42900179,42900896,42902663,42908563,42908926,42914047,42915166,42922744,42930769,42935359,42937580,42942528,42954993,	42856790,42869160,42871851,42875317,42879533,42884225,42897001,42897492,42899559,42900561,42901016,42902690,42908767,42909313,42914486,42915328,42922789,42931071,42935431,42937610,42942546,42955717,	0	NRXN2	cmpl	cmpl	1,0,1,1,0,1,1,1,2,1,1,1,1,1,0,0,0,1,1,1,1,0,	CNVR_868	42897144	43013674	1			1		Gain	116531	Has_gene
29	912	NM_001099946	-	42969779	42982086	42969779	42982086	15	42969779,42970721,42971411,42971729,42975128,42975580,42975898,42976916,42978678,42978955,42979311,42980229,42980683,42981274,42982013,	42969838,42970898,42971448,42971871,42975244,42975703,42975976,42977198,42978795,42979129,42979462,42980361,42980746,42981377,42982086,	0	RASGRP2	cmpl	cmpl	1,1,0,2,0,0,0,0,0,0,2,2,2,1,0,	CNVR_868	42897144	43013674	1			1		Gain	116531	Has_gene
29	14	NM_175786	-	42985603	42997404	42985886	42997366	20	42985603,42986149,42986427,42988909,42989559,42989827,42990190,42990682,42991319,42991724,42992022,42992415,42992825,42993384,42993551,42995101,42995610,42995798,42995963,42997123,	42986036,42986216,42986562,42989117,42989701,42989886,42990338,42990784,42991434,42991888,42992169,42992508,42992969,42993467,42993663,42995233,42995714,42995877,42996065,42997404,	0	PYGM	cmpl	cmpl	0,2,2,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,	CNVR_868	42897144	43013674	1			1		Gain	116531	Has_gene
29	913	NM_001081614	-	43002800	43016362	43004005	43016305	13	43002800,43005053,43005352,43005734,43006267,43007135,43007344,43007547,43008274,43008559,43011737,43014475,43016274,	43004343,43005233,43005412,43006008,43006448,43007243,43007460,43007731,43008364,43008712,43011813,43014604,43016362,	0	SF1	cmpl	cmpl	1,1,1,0,2,2,0,2,2,2,1,1,0,	CNVR_868	42897144	43013674	1			1		Gain	116531	Has_gene
29	913	NR_031349	-	43114347	43114453	43114453	43114453	1	43114347,	43114453,	0	MIR192	unk	unk	-1,	CNVR_869	43108445	43189370	1			1		Gain	80926	Has_gene
29	913	NR_031094	-	43114570	43114653	43114653	43114653	1	43114570,	43114653,	0	MIR194-2	unk	unk	-1,	CNVR_869	43108445	43189370	1			1		Gain	80926	Has_gene
29	913	NR_162399	+	43114586	43114639	43114639	43114639	1	43114586,	43114639,	0	MIR194B-2	unk	unk	-1,	CNVR_869	43108445	43189370	1			1		Gain	80926	Has_gene
29	114	NM_001205966	-	43117320	43138368	43117733	43138270	41	43117320,43118059,43119378,43119674,43120032,43120267,43120425,43120650,43120818,43121125,43122948,43123328,43124075,43124374,43124635,43125498,43125797,43127416,43127605,43127942,43128117,43128445,43129077,43129314,43129548,43130394,43130651,43131094,43131433,43132033,43132227,43132456,43133252,43133496,43133753,43134147,43134591,43135139,43135364,43135633,43138099,	43117970,43118212,43119533,43119796,43120115,43120340,43120561,43120735,43120920,43121326,43123084,43123537,43124290,43124501,43124800,43125575,43125868,43127509,43127712,43128023,43128317,43128596,43129254,43129471,43129691,43130551,43130748,43131338,43131592,43132126,43132372,43132694,43133393,43133661,43133850,43134246,43134727,43135242,43135517,43135796,43138368,	0	ATG2A	cmpl	cmpl	0,0,1,2,0,2,1,0,0,0,2,0,1,0,0,1,2,2,0,0,1,0,0,2,0,2,1,0,0,0,2,1,1,1,0,0,2,1,1,0,0,	CNVR_869	43108445	43189370	1			1		Gain	80926	Has_gene
29	914	NM_001075232	+	43147029	43155879	43147832	43155231	14	43147029,43147558,43148814,43149592,43149853,43150072,43151364,43151527,43152181,43152567,43152741,43153967,43154359,43155086,	43147113,43148031,43149011,43149694,43149946,43150203,43151424,43151636,43152235,43152618,43152861,43154095,43154461,43155879,	0	PPP2R5B	cmpl	cmpl	-1,0,1,0,0,0,2,2,0,0,0,0,2,2,	CNVR_869	43108445	43189370	1			1		Gain	80926	Has_gene
29	914	NM_001193166	-	43156086	43156747	43156086	43156747	3	43156086,43156299,43156644,	43156188,43156484,43156747,	0	GPHA2	cmpl	cmpl	0,1,0,	CNVR_869	43108445	43189370	1			1		Gain	80926	Has_gene
29	924	NM_001024513	+	44521316	44553200	44522762	44552817	18	44521316,44522757,44531377,44532065,44532785,44533710,44537663,44537905,44538114,44540436,44540873,44541334,44543049,44543210,44543462,44544965,44549787,44552665,	44521358,44523032,44531467,44532203,44532860,44533804,44537794,44538036,44538173,44540631,44540986,44541427,44543112,44543335,44543583,44545145,44549950,44553200,	0	DPP3	cmpl	cmpl	-1,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,1,	CNVR_870	44546564	44660364	2		2			Loss	113801	Has_gene
29	925	NM_001205979	-	44577871	44584061	44577984	44584061	3	44577871,44582262,44583780,	44578280,44582540,44584061,	0	ZDHHC24	cmpl	cmpl	1,2,0,	CNVR_870	44546564	44660364	2		2			Loss	113801	Has_gene
29	925	NM_001076157	+	44584937	44596714	44584999	44596590	21	44584937,44588575,44588866,44589280,44589446,44590012,44590172,44590987,44591375,44591903,44592258,44592825,44593495,44593699,44594102,44594732,44594957,44595398,44595641,44596186,44596431,	44585146,44588690,44588986,44589367,44589534,44590091,44590254,44591073,44591468,44592134,44592406,44592976,44593604,44593840,44594285,44594867,44595137,44595545,44595707,44596345,44596714,	0	ACTN3	cmpl	cmpl	0,0,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,	CNVR_870	44546564	44660364	2		2			Loss	113801	Has_gene
29	925	NM_001075416	-	44596858	44602423	44597290	44602325	14	44596858,44597446,44597866,44598221,44598372,44599302,44599466,44599650,44599915,44601068,44601275,44601428,44601804,44602112,	44597365,44597505,44597957,44598286,44598492,44599383,44599563,44599796,44600029,44601144,44601337,44601513,44601903,44602423,	0	CTSF	cmpl	cmpl	0,1,0,1,1,1,0,1,1,0,1,0,0,0,	CNVR_870	44546564	44660364	2		2			Loss	113801	Has_gene
29	925	NM_001046187	+	44628697	44642316	44628777	44641821	7	44628697,44629148,44636342,44636694,44637443,44641659,44641992,	44628816,44629221,44636480,44636872,44637504,44641912,44642316,	0	CCS	cmpl	cmpl	0,0,1,1,2,0,-1,	CNVR_870	44546564	44660364	2		2			Loss	113801	Has_gene
29	925	NM_001014901	+	44653822	44663023	44653902	44662353	3	44653822,44659906,44662145,	44654239,44661371,44663023,	0	RBM14	cmpl	cmpl	0,1,2,	CNVR_870	44546564	44660364	2		2			Loss	113801	Has_gene
29	930	NM_001014848	+	45286730	45292641	45286832	45289987	10	45286730,45286951,45287503,45288078,45288280,45289737,45290154,45290309,45291210,45291720,	45286866,45287022,45287632,45288193,45288380,45290073,45290219,45290450,45291427,45292641,	0	RAD9A	cmpl	cmpl	0,1,0,0,1,2,-1,-1,-1,-1,	CNVR_871	45268084	45302764	1			1		Gain	34681	Has_gene
29	930	NM_001035316	-	45292435	45295867	45292775	45295824	7	45292435,45292965,45293181,45294004,45294741,45295102,45295769,	45292886,45293100,45293405,45294109,45294972,45295234,45295867,	0	PPP1CA	cmpl	cmpl	0,0,1,1,1,1,0,	CNVR_871	45268084	45302764	1			1		Gain	34681	Has_gene
29	930	NM_001102060	+	45296904	45302685	45297178	45301535	10	45296904,45297152,45298041,45298351,45298545,45298851,45299671,45299835,45301311,45302000,	45296913,45297330,45298141,45298459,45298652,45298966,45299737,45300025,45301728,45302685,	0	TBC1D10C	cmpl	cmpl	-1,0,2,0,0,2,0,0,1,-1,	CNVR_871	45268084	45302764	1			1		Gain	34681	Has_gene
29	934	NM_001075388	-	45759874	45769537	45760191	45762022	4	45759874,45761946,45765848,45769458,	45761282,45762120,45766030,45769537,	0	C29H11orf24	cmpl	cmpl	1,0,-1,-1,	CNVR_872	45731002	46099425	4		1	3		Mixed	368424	Has_gene
29	116	NM_001105372	+	45936835	46061293	45992395	46059850	24	45936835,45976793,45992389,45996799,46000181,46002743,46004795,46007074,46015661,46017996,46019109,46020238,46022692,46024444,46030626,46034919,46036753,46037635,46042924,46047318,46048813,46050428,46056638,46059798,	45936903,45976947,45992622,45996986,46000319,46002809,46004908,46007188,46015791,46018149,46019259,46020303,46022808,46024530,46030713,46035017,46036808,46037766,46043046,46047472,46048920,46050579,46056758,46061293,	0	PPP6R3	cmpl	cmpl	-1,-1,0,2,0,0,0,2,2,0,0,0,2,1,0,0,2,0,2,1,2,1,2,2,	CNVR_872	45731002	46099425	4		1	3		Mixed	368424	Has_gene
29																CNVR_873	46703510	46800709	6			6		Gain	97200	Non_gene
29	955	NM_001103249	+	48562024	48614661	48562028	48614531	23	48562024,48568046,48571507,48572470,48572865,48573438,48574405,48589270,48589634,48590325,48602868,48603362,48603766,48603974,48604372,48604656,48605199,48605554,48610710,48611300,48613474,48613862,48614396,	48562053,48568295,48571602,48572559,48572962,48573537,48574555,48589411,48589723,48590447,48602981,48603491,48603896,48604078,48604470,48604846,48605268,48605636,48610791,48611368,48613534,48613946,48614661,	0	CARS	cmpl	cmpl	0,1,1,0,2,0,0,0,0,2,1,0,0,1,0,2,0,0,1,1,0,0,0,	CNVR_874	48545094	48580965	1		1			Loss	35872	Has_gene
