Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	CNVR_ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
25	74	NM_001076096	+	1304434	1348409	1304602	1346962	31	1304434,1317539,1322947,1323198,1327880,1330990,1331395,1331686,1336628,1338571,1338908,1339746,1340840,1341401,1341548,1342304,1342765,1342970,1343585,1343969,1344252,1344540,1344729,1344899,1345081,1345558,1345805,1346089,1346310,1346597,1346840,	1304920,1317660,1323018,1323290,1328022,1331234,1331498,1331805,1336640,1338629,1339061,1339828,1340971,1341458,1341719,1342431,1342861,1343129,1343751,1344152,1344442,1344657,1344810,1344967,1345230,1345730,1345919,1346128,1346490,1346747,1348409,	0	MAPK8IP3	cmpl	cmpl	0,0,1,0,2,0,1,2,1,1,2,2,0,2,2,2,0,0,0,1,1,2,2,2,1,0,1,1,1,1,1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001098986	-	1348410	1349600	1348704	1349587	5	1348410,1348917,1349102,1349296,1349541,	1348822,1349030,1349204,1349427,1349600,	0	NME3	cmpl	cmpl	2,0,0,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001035500	-	1349890	1351145	1350226	1351119	3	1349890,1350607,1350798,	1350519,1350650,1351145,	0	MRPS34	cmpl	cmpl	1,0,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001034506	-	1354551	1360122	1354985	1358876	7	1354551,1355395,1355594,1355781,1356043,1358750,1360088,	1355305,1355521,1355697,1355969,1356218,1358888,1360122,	0	SPSB3	cmpl	cmpl	1,1,0,1,0,0,-1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001034505	+	1360578	1365803	1360601	1365385	7	1360578,1363346,1363569,1364385,1364659,1364871,1365239,	1360617,1363465,1363768,1364540,1364770,1364941,1365803,	0	NUBP2	cmpl	cmpl	0,1,0,1,0,0,1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001075963	-	1366646	1368468	1366646	1368468	1	1366646,	1368468,	0	IGFALS	cmpl	incmpl	2,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001035274	-	1379293	1391295	1379463	1391237	9	1379293,1379971,1383411,1384000,1384799,1386010,1388093,1388645,1391161,	1379563,1380051,1383513,1384104,1384908,1386128,1388158,1388818,1391295,	0	HAGH	cmpl	cmpl	2,0,0,1,0,2,0,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001075400	+	1391461	1393086	1391730	1392396	1	1391461,	1393086,	0	FAHD1	cmpl	cmpl	0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	595	NM_001014388	-	1416968	1417804	1417184	1417703	1	1416968,	1417804,	0	TPT1	cmpl	cmpl	0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001034810	-	1503558	1508211	1504404	1508057	4	1503558,1505725,1506153,1508002,	1504436,1505840,1506302,1508211,	0	MSRB1	cmpl	cmpl	1,0,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001035501	-	1508567	1515379	1508648	1515359	10	1508567,1508976,1509337,1509893,1510185,1510440,1511879,1513135,1514699,1515356,	1508705,1509096,1509433,1509995,1510346,1510627,1512015,1513304,1514892,1515379,	0	RPL3L	cmpl	cmpl	0,0,0,0,1,0,2,1,0,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_175818	+	1517625	1520287	1517768	1520234	4	1517625,1519387,1519731,1520130,	1517916,1519526,1519871,1520287,	0	NDUFB10	cmpl	cmpl	0,1,2,1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001033613	-	1520492	1522670	1520525	1522482	8	1520492,1520688,1521000,1521246,1521676,1522131,1522305,1522648,	1520606,1520780,1521160,1521420,1521784,1522221,1522485,1522670,	0	RPS2	cmpl	cmpl	0,1,0,0,0,0,0,-1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001077038	+	1524317	1528358	1524344	1528329	4	1524317,1524708,1525158,1527852,	1524347,1524854,1525255,1528358,	0	RNF151	cmpl	cmpl	0,0,2,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001046619	+	1529746	1535805	1529783	1535772	22	1529746,1531391,1531537,1531719,1531874,1532101,1532267,1532519,1532679,1532849,1533122,1533360,1533498,1533956,1534189,1534507,1534651,1534892,1535079,1535270,1535425,1535662,	1529863,1531443,1531633,1531767,1532016,1532186,1532438,1532595,1532773,1533031,1533264,1533419,1533602,1534104,1534420,1534578,1534808,1534951,1535183,1535342,1535584,1535805,	0	TBL3	cmpl	cmpl	0,2,0,0,0,1,2,2,0,1,0,1,0,2,0,0,2,0,2,1,1,1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001193188	+	1540862	1543188	1540869	1542659	3	1540862,1541393,1542496,	1541127,1541590,1543188,	0	GFER	cmpl	cmpl	0,0,2,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	596	NM_001082464	+	1545799	1550001	1545928	1548748	4	1545799,1547902,1548310,1548538,	1546027,1548140,1548453,1550001,	0	SYNGR3	cmpl	cmpl	0,0,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	597	NM_001077065	+	1581873	1589620	1581929	1588806	6	1581873,1584309,1587723,1587954,1588352,1588647,	1582010,1584489,1587877,1587998,1588415,1589620,	0	SLC9A3R2	cmpl	cmpl	0,0,0,1,0,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	597	NM_001046397	-	1590250	1595934	1590352	1595924	6	1590250,1590563,1592883,1593874,1594559,1595806,	1590476,1590669,1593043,1594045,1594798,1595934,	0	NTHL1	cmpl	cmpl	2,1,0,0,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	597	NR_031237	-	1628446	1628539	1628539	1628539	1	1628446,	1628539,	0	MIR1225	unk	unk	-1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	597	NM_001046209	+	1680109	1686193	1680269	1685401	9	1680109,1681530,1684073,1684204,1684397,1684827,1684975,1685119,1685298,	1680464,1681641,1684115,1684271,1684450,1684893,1685032,1685196,1686193,	0	RAB26	cmpl	cmpl	0,0,0,0,1,0,0,0,2,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	74	NM_001024521	+	1702117	1712907	1702156	1712568	20	1702117,1704308,1704793,1707204,1707727,1707961,1708526,1708815,1709562,1709856,1710107,1710232,1710545,1711249,1711394,1711586,1711843,1712052,1712267,1712553,	1702234,1704366,1704885,1707321,1707820,1707995,1708710,1708950,1709780,1709930,1710156,1710360,1710628,1711289,1711511,1711709,1711963,1712184,1712387,1712907,	0	TRAF7	cmpl	cmpl	0,0,1,0,0,0,1,2,2,1,0,1,0,2,0,0,0,0,0,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NM_001035411	+	1738279	1742107	1738905	1741715	10	1738279,1738831,1739162,1739293,1739881,1740042,1740997,1741264,1741517,1741616,	1738301,1739034,1739214,1739456,1739957,1740195,1741122,1741428,1741615,1742107,	0	MLST8	cmpl	cmpl	-1,0,0,1,2,0,0,2,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NM_001038172	-	1744510	1747366	1746221	1747286	2	1744510,1746646,	1746547,1747366,	0	PGP	cmpl	cmpl	1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NR_129529	-	1744660	1744720	1744720	1744720	1	1744660,	1744720,	0	MIR1842	unk	unk	-1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NR_030807	-	1744907	1744984	1744984	1744984	1	1744907,	1744984,	0	MIR2382	unk	unk	-1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NM_001205825	+	1753320	1762995	1753635	1762815	14	1753320,1756055,1757168,1759564,1759853,1760084,1760327,1760811,1761263,1761488,1761835,1762106,1762318,1762458,	1753792,1756204,1757274,1759758,1759974,1760237,1760494,1761021,1761372,1761706,1762034,1762249,1762381,1762995,	0	E4F1	cmpl	cmpl	0,1,0,1,0,1,1,0,0,1,0,1,0,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NM_001105019	+	1763776	1766833	1764141	1765765	8	1763776,1764134,1764377,1764560,1764723,1764896,1765121,1765711,	1763874,1764285,1764466,1764644,1764824,1765009,1765373,1766833,	0	DNASE1L2	cmpl	cmpl	-1,0,0,2,2,1,0,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NM_001046396	-	1767069	1779723	1767412	1779710	7	1767069,1769035,1769297,1770063,1777134,1779455,1779658,	1767579,1769214,1769419,1770210,1777262,1779572,1779723,	0	ECI1	cmpl	cmpl	1,2,0,0,1,1,0,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	598	NM_001101841	-	1780537	1789539	1781310	1786528	8	1780537,1781931,1784543,1784980,1785270,1786060,1786457,1789493,	1781410,1782073,1784697,1785083,1785462,1786216,1786645,1789539,	0	RNPS1	cmpl	cmpl	2,1,0,2,2,2,0,-1,	CNVR_785	853665	1791331	13		2	7	4	Mixed	937667	Has-gene
25	602	NM_001034800	+	2281944	2285932	2281964	2285887	4	2281944,2282093,2283445,2285774,	2281967,2282228,2283551,2285932,	0	ELOB	cmpl	cmpl	0,0,0,1,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001098897	+	2378552	2382041	2378883	2381219	3	2378552,2380393,2380785,	2379049,2380615,2382041,	0	PAQR4	cmpl	cmpl	0,1,1,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001205697	-	2435179	2438490	2435764	2436430	2	2435179,2438459,	2436456,2438490,	0	CLDN6	cmpl	cmpl	0,-1,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001206328	+	2438017	2441776	2440643	2441362	4	2438017,2440590,2440934,2441165,	2438171,2440695,2441069,2441776,	0	TNFRSF12A	cmpl	cmpl	-1,0,1,1,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001206327	+	2439727	2441776	2439750	2441210	4	2439727,2440590,2440934,2441154,	2439844,2440695,2441069,2441776,	0	TNFRSF12A	cmpl	cmpl	0,1,1,1,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001046398	-	2442004	2443352	2442241	2443313	3	2442004,2442617,2443218,	2442377,2442746,2443352,	0	HCFC1R1	cmpl	cmpl	2,2,0,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001105503	+	2443707	2446452	2443717	2446367	13	2443707,2444332,2444556,2444711,2444944,2445064,2445236,2445387,2445574,2445714,2445876,2446072,2446286,	2443756,2444448,2444621,2444815,2444982,2445113,2445308,2445490,2445624,2445777,2445987,2446207,2446452,	0	THOC6	cmpl	cmpl	0,0,2,1,0,2,0,0,1,0,0,0,0,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	603	NM_001205599	-	2446487	2454376	2446820	2452972	10	2446487,2447065,2447344,2447926,2448198,2449250,2449506,2449856,2452690,2454323,	2446982,2447186,2447472,2448076,2448396,2449397,2449623,2450072,2452986,2454376,	0	BICDL2	cmpl	cmpl	0,2,0,0,0,0,0,0,0,-1,	CNVR_786	2263020	2452460	5			4	1	Gain	189441	Has-gene
25	642	NM_001191240	-	7515965	7530480	7515965	7530480	4	7515965,7518007,7529866,7530260,	7516198,7518145,7529947,7530480,	0	TMEM114	cmpl	cmpl	1,1,1,0,	CNVR_787	7515881	7578293	1			1		Gain	62413	Has-gene
25	642	NM_001104969	+	7563333	7582178	7567550	7582150	10	7563333,7567489,7569222,7572994,7577099,7578576,7579507,7579777,7580730,7582072,	7563427,7567656,7569479,7573139,7577171,7578630,7579588,7579880,7580899,7582178,	0	METTL22	cmpl	cmpl	-1,0,1,0,1,1,1,1,2,0,	CNVR_787	7515881	7578293	1			1		Gain	62413	Has-gene
25	658	NM_001191169	-	9666053	9680637	9680080	9680368	2	9666053,9679929,	9666706,9680637,	0	DEXI	cmpl	cmpl	-1,0,	CNVR_788	9621091	9690819	4			4		Gain	69729	Has-gene
25																CNVR_789	10109903	10160301	2		2			Loss	50399	Without-gene
25	10	NM_001101118	-	13455796	13634775	13456745	13634674	24	13455796,13469069,13510013,13571718,13574454,13575520,13591997,13592319,13594611,13595370,13596810,13601059,13607297,13610029,13611235,13612628,13613740,13614962,13623723,13629909,13630076,13630622,13634245,13634655,	13456798,13469263,13510203,13571793,13574541,13575576,13592067,13592430,13594687,13595413,13596854,13601137,13607354,13610110,13611278,13612667,13613806,13615128,13623784,13629991,13630144,13630702,13634323,13634775,	0	PARN	cmpl	cmpl	1,2,1,1,1,2,1,1,0,2,0,0,0,0,2,2,2,1,0,2,0,1,1,0,	CNVR_790	13567579	13626127	1		1			Loss	58549	Has-gene
25	88	NM_001205915	-	16556488	16652351	16557213	16652351	63	16556488,16559323,16559517,16561085,16561351,16562317,16563328,16564224,16565642,16568839,16569488,16569781,16572474,16572863,16573330,16574327,16574742,16575612,16576500,16576842,16577034,16577663,16578767,16579385,16582821,16584551,16585008,16585804,16586628,16586915,16588014,16588271,16589740,16590312,16593360,16594209,16594748,16595617,16598174,16598530,16600084,16601253,16601585,16603367,16604147,16604774,16604970,16605537,16606078,16606432,16608384,16609255,16612588,16614574,16615997,16617159,16617628,16619964,16621392,16622541,16624870,16625536,16652265,	16557291,16559430,16559697,16561192,16561563,16562545,16563508,16564377,16565780,16569309,16569678,16569932,16572701,16573098,16573603,16574607,16574915,16575803,16576719,16576952,16577173,16577912,16578997,16579632,16583044,16584706,16585226,16585966,16586806,16587146,16588153,16588416,16590025,16590561,16593481,16594369,16594896,16595727,16598376,16598673,16600239,16601415,16601782,16603567,16604288,16604876,16605058,16605656,16606240,16606563,16608654,16609357,16612813,16614748,16616095,16617232,16617754,16620178,16621451,16622678,16625026,16625700,16652351,	0	SMG1	cmpl	cmpl	0,1,1,2,0,0,0,0,0,1,0,2,0,2,2,1,2,0,0,1,0,0,1,0,2,0,1,1,0,0,2,1,1,1,0,2,1,2,1,2,0,0,1,2,2,2,1,2,2,0,0,0,0,0,1,0,0,2,0,1,1,2,0,	CNVR_791	16557358	16647252	2		2			Loss	89895	Has-gene
25																CNVR_792	20514305	20568630	1			1		Gain	54326	Without-gene
25	788	NM_001075632	-	26681936	26689460	26682139	26685181	6	26681936,26684408,26684699,26687222,26687735,26689383,	26682336,26684491,26685201,26687344,26688700,26689460,	0	PAGR1	cmpl	cmpl	1,2,0,-1,-1,-1,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	788	NR_031248	-	26692646	26692721	26692721	26692721	1	26692646,	26692721,	0	MIR2385	unk	unk	-1,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	788	NM_001101868	-	26694336	26709145	26694427	26709137	14	26694336,26694562,26694709,26695670,26696117,26697428,26699547,26699808,26700098,26700419,26701021,26701266,26702698,26709082,	26694475,26694622,26694919,26695738,26696286,26697597,26699683,26699962,26700329,26700629,26701176,26701394,26702894,26709145,	0	KIF22	cmpl	cmpl	0,0,0,1,0,2,1,0,0,0,1,2,1,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	788	NM_001105033	+	26734079	26736771	26734852	26735509	2	26734079,26734852,	26734187,26736771,	0	C25H16orf54	cmpl	cmpl	-1,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001035446	-	26747353	26762056	26747621	26762006	4	26747353,26747913,26748773,26761993,	26747840,26748045,26749309,26762056,	0	QPRT	cmpl	cmpl	0,0,1,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001103102	-	26765638	26769345	26767390	26768839	2	26765638,26769275,	26768903,26769345,	0	SPN	cmpl	cmpl	0,-1,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001083682	-	26796458	26798824	26796594	26798227	7	26796458,26796792,26796981,26797499,26797782,26798152,26798791,	26796705,26796899,26797417,26797657,26797921,26798252,26798824,	0	CD2BP2	cmpl	cmpl	0,1,0,1,0,0,-1,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001205771	-	26800073	26811321	26801417	26811293	9	26800073,26802141,26802630,26803039,26803219,26806552,26806760,26807138,26810361,	26802053,26802296,26802820,26803105,26803334,26806659,26806868,26807238,26811321,	0	TBC1D10B	cmpl	cmpl	0,1,0,0,2,0,0,2,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001075647	+	26815265	26817728	26815302	26817633	7	26815265,26815917,26816264,26816572,26816792,26817389,26817528,	26815305,26816013,26816340,26816677,26816871,26817438,26817728,	0	MYLPF	cmpl	cmpl	0,0,0,1,1,2,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001098947	-	26817911	26821527	26818185	26821479	11	26817911,26818366,26818699,26819046,26819269,26820000,26820214,26820656,26821034,26821213,26821476,	26818272,26818457,26818865,26819146,26819371,26820118,26820349,26820780,26821121,26821304,26821527,	0	SEPTIN1	cmpl	cmpl	0,2,1,0,0,2,2,1,1,0,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001101958	+	26831622	26835979	26831983	26835182	3	26831622,26831968,26833380,	26831800,26832062,26835979,	0	ZNF48	cmpl	cmpl	-1,0,1,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001113729	+	26840151	26848527	26840892	26848271	3	26840151,26840883,26847467,	26840230,26841033,26848527,	0	ZNF771	cmpl	cmpl	-1,0,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001038202	-	26851886	26855546	26852077	26855506	3	26851886,26854614,26855408,	26852378,26854725,26855546,	0	DCTPP1	cmpl	cmpl	2,2,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	789	NM_001114732	-	26866846	26869187	26867625	26868981	3	26866846,26867236,26867464,	26867207,26867436,26869187,	0	SEPHS2	cmpl	cmpl	-1,-1,0,	CNVR_793	26685517	26867622	2			2		Gain	182106	Has-gene
25	790	NM_001081625	-	26993380	26996169	26993595	26995958	2	26993380,26995762,	26994116,26996169,	0	ZNF688	cmpl	cmpl	1,0,	CNVR_794	26982725	27084652	1			1		Gain	101928	Has-gene
25	791	NM_001083746	-	27014541	27018793	27014760	27018449	3	27014541,27017922,27018244,	27015944,27018036,27018793,	0	ZNF689	cmpl	cmpl	1,1,0,	CNVR_794	26982725	27084652	1			1		Gain	101928	Has-gene
25	791	NM_001035396	+	27034799	27038835	27034847	27038730	11	27034799,27034994,27035740,27035936,27036411,27036656,27037055,27037781,27037934,27038285,27038447,	27034870,27035163,27035862,27036126,27036455,27036766,27037644,27037851,27038026,27038357,27038835,	0	PRR14	cmpl	cmpl	0,2,0,2,0,2,1,2,0,2,2,	CNVR_794	26982725	27084652	1			1		Gain	101928	Has-gene
25	842	NM_001206904	-	33750116	33775707	33751104	33775707	16	33750116,33751376,33751759,33754386,33754907,33755299,33755718,33756158,33756765,33757965,33758231,33764370,33766132,33766561,33773873,33775652,	33751267,33751534,33751815,33754543,33754973,33755359,33755850,33756245,33756949,33758132,33758337,33764577,33766242,33766700,33773970,33775707,	0	LIMK1	cmpl	cmpl	2,0,1,0,0,0,0,0,2,0,2,2,0,2,1,0,	CNVR_795	33744435	33803849	1		1			Loss	59415	Has-gene
25	105	NM_175772	-	33787886	33820726	33789102	33820660	35	33787886,33790160,33790848,33791600,33791865,33792789,33793126,33793364,33794858,33795521,33796169,33796316,33798039,33798812,33799307,33799617,33800271,33801325,33802067,33802212,33803748,33804059,33804531,33805415,33805992,33806254,33807296,33808044,33808189,33808500,33809231,33812686,33813216,33814087,33820578,	33789146,33790211,33790875,33791654,33791904,33792858,33793186,33793436,33794897,33795647,33796229,33796430,33798096,33798899,33799349,33799698,33800325,33801511,33802127,33802308,33803799,33804119,33804573,33805487,33806022,33806326,33807344,33808107,33808249,33808593,33809267,33812719,33813246,33814138,33820726,	0	ELN	cmpl	cmpl	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,	CNVR_795	33744435	33803849	1		1			Loss	59415	Has-gene
25	845	NM_001075535	+	34151409	34156683	34151439	34156079	7	34151409,34153084,34153473,34154283,34154754,34155227,34155616,	34151569,34153215,34153658,34154435,34154881,34155380,34156683,	0	TBL2	cmpl	cmpl	0,1,0,2,1,2,2,	CNVR_796	34144055	34166184	1			1		Gain	22130	Has-gene
25	845	NM_001034775	+	34163443	34181192	34163458	34180218	6	34163443,34166638,34176580,34178855,34179800,34180125,	34163550,34166714,34176677,34179026,34179880,34181192,	0	BCL7B	cmpl	cmpl	0,2,0,1,1,0,	CNVR_796	34144055	34166184	1			1		Gain	22130	Has-gene
25	862	NM_173909	-	36409506	36411892	36410060	36411892	5	36409506,36410353,36410744,36411194,36411879,	36410219,36410533,36410831,36411334,36411892,	0	EPO	cmpl	cmpl	0,0,0,1,0,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
25	862	NM_001076482	-	36421450	36422570	36421700	36422123	2	36421450,36422386,	36422133,36422570,	0	POP7	cmpl	cmpl	0,-1,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
25	107	NM_001205998	+	36437199	36445924	36437199	36443640	24	36437199,36437328,36437536,36437768,36437973,36438379,36438645,36438933,36439320,36439870,36440228,36440541,36440818,36441102,36441287,36441545,36441775,36441945,36442162,36442608,36442873,36443120,36443370,36443587,	36437234,36437458,36437632,36437880,36438082,36438420,36438816,36439187,36439429,36440008,36440323,36440713,36440985,36441203,36441404,36441646,36441858,36442092,36442393,36442796,36443034,36443284,36443500,36445924,	0	GIGYF1	cmpl	cmpl	0,2,0,0,1,2,1,1,0,1,1,0,1,0,2,2,1,0,0,0,2,1,0,1,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
25	863	NM_001097561	-	36446225	36451406	36446594	36448914	10	36446225,36446783,36447090,36447625,36447771,36448016,36448385,36448607,36448857,36451354,	36446701,36447000,36447292,36447692,36447934,36448080,36448492,36448646,36449003,36451406,	0	GNB2	cmpl	cmpl	1,0,2,1,0,2,0,0,0,-1,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
25	863	NM_001083370	+	36459673	36469787	36459705	36469578	14	36459673,36460174,36460428,36460893,36463814,36464562,36464722,36465529,36465785,36465961,36466185,36466372,36466661,36469497,	36459730,36460251,36460594,36460994,36463912,36464657,36464829,36465619,36465847,36466076,36466266,36466468,36466748,36469787,	0	ACTL6B	cmpl	cmpl	0,1,0,1,0,2,1,0,0,2,0,0,0,0,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
25	863	NM_001177741	+	36471290	36482523	36471290	36482047	18	36471290,36471531,36471884,36474577,36474792,36474987,36475479,36475725,36476227,36477067,36477608,36477784,36477942,36478117,36478305,36478483,36479071,36481771,	36471323,36471784,36472071,36474718,36474904,36475110,36475596,36475865,36476391,36477187,36477691,36477848,36478010,36478194,36478390,36478711,36479212,36482523,	0	TFR2	cmpl	cmpl	0,0,1,2,2,0,0,0,2,1,1,0,1,0,2,0,0,0,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
25	863	NM_001034265	-	36486496	36489218	36486679	36488654	6	36486496,36486822,36487699,36488144,36488449,36489163,	36486711,36486987,36487929,36488220,36488717,36489218,	0	MOSPD3	cmpl	cmpl	1,1,2,1,0,-1,	CNVR_797	36407220	36725047	6			6		Gain	317828	Has-gene
