Chr	name	bin	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	en_id	cdsStartStat	cdsEndStat	exonFrames	name2	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
7	ENSBTAT00000015996.2	682	+	12730802	12733440	12730972	12733197	5	12730802,12731172,12731905,12732169,12733111,	12731078,12731326,12732028,12732300,12733440,	0	ENSBTAG00000012062.4	cmpl	cmpl	0,1,2,2,1,	PRDX2	CNVR_314	12709431	12755099	1	1			1		Gain	45669	Has_gene
7	ENSBTAT00000015987.4	682	-	12736090	12737893	12736568	12737612	1	12736090,	12737893,	0	ENSBTAG00000012046.4	cmpl	cmpl	0,	JUNB	CNVR_314	12709431	12755099	1	1			1		Gain	45669	Has_gene
7	ENSBTAT00000011411.5	682	+	12747647	12759585	12747757	12756729	17	12747647,12749696,12749851,12750860,12751009,12751239,12751791,12752162,12752344,12752591,12753783,12754287,12754507,12754983,12756193,12756422,12758335,	12747763,12749782,12749924,12750911,12751142,12751307,12751854,12752243,12752505,12752732,12753985,12754398,12754595,12755053,12756331,12756751,12759585,	0	ENSBTAG00000008654.5	cmpl	cmpl	0,0,2,0,0,1,0,0,0,2,2,0,0,1,2,2,-1,	HOOK2	CNVR_314	12709431	12755099	1	1			1		Gain	45669	Has_gene
7	ENSBTAT00000080013.1	689	+	13697482	13698416	13698416	13698416	2	13697482,13698265,	13698231,13698416,	0	ENSBTAG00000048663.1	none	none	-1,-1,	OR7H5P	CNVR_315	13697805	13734002	1	1			1		Gain	36198	Has_gene
7	ENSBTAT00000027494.6	689	-	13731625	13732564	13731625	13732564	1	13731625,	13732564,	0	ENSBTAG00000035395.4	cmpl	incmpl	0,	27494.6	CNVR_315	13697805	13734002	1	1			1		Gain	36198	Has_gene
7																	CNVR_316	14032208	14079651	2	2		2			Loss	47444	Non_gene
7	ENSBTAT00000003549.6	697	-	14686994	14730720	14687321	14730673	40	14686994,14687750,14688610,14688854,14689330,14690216,14690777,14692279,14692737,14693180,14693503,14694879,14695937,14697848,14698970,14699183,14699794,14700904,14701399,14702732,14703023,14703485,14704102,14704528,14707614,14707799,14707975,14708465,14710487,14711057,14712786,14713822,14715328,14715801,14718733,14720084,14721228,14721642,14722401,14730494,	14687353,14687841,14688727,14689018,14689526,14690394,14690944,14692421,14693020,14693309,14693588,14695072,14696159,14698022,14699104,14699388,14699910,14701052,14701497,14702916,14703211,14703637,14704195,14704647,14707724,14707880,14708021,14708500,14710569,14711092,14712874,14713857,14715410,14715836,14718809,14720160,14721448,14721750,14722438,14730720,	0	ENSBTAG00000002736.6	cmpl	cmpl	1,0,0,1,0,2,0,2,1,1,0,2,2,2,0,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,2,0,2,0,2,1,0,0,2,0,	DNMT1	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000003550.3	697	-	14748493	14756256	14749952	14751011	2	14748493,14756123,	14751053,14756256,	0	ENSBTAG00000002738.3	cmpl	cmpl	0,-1,	S1PR2	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000001861.4	697	+	14771590	14781064	14771991	14780419	9	14771590,14772134,14772279,14775811,14777678,14778683,14778929,14779121,14780273,	14772048,14772201,14772430,14775863,14777796,14778790,14779039,14779198,14781064,	0	ENSBTAG00000001419.5	cmpl	cmpl	0,0,1,2,0,1,0,2,1,	MRPL4	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000077896.1	697	+	14790714	14794160	14791191	14793502	2	14790714,14792975,	14791258,14794160,	0	ENSBTAG00000053933.1	cmpl	cmpl	0,1,	77896.1	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000070014.1	697	+	14797140	14799737	14797140	14799737	4	14797140,14798438,14798776,14799237,	14797165,14798679,14799030,14799737,	0	ENSBTAG00000049560.1	incmpl	cmpl	0,1,2,1,	70014.1	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000013608.5	698	+	14813728	14824411	14813728	14823204	7	14813728,14815967,14821265,14821941,14822303,14822688,14823019,	14813963,14816228,14821574,14822223,14822558,14822937,14824411,	0	ENSBTAG00000010303.5	cmpl	cmpl	0,1,1,1,1,1,1,	ICAM1	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000013619.3	698	+	14824807	14825864	14824807	14825864	3	14824807,14825300,14825745,	14825183,14825606,14825864,	0	ENSBTAG00000010314.3	cmpl	cmpl	0,1,1,	ICAM4	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000036155.5	698	+	14826794	14834231	14827511	14834082	11	14826794,14828520,14828986,14829529,14830267,14830651,14831319,14831643,14832025,14832649,14833807,	14827593,14828790,14829307,14829817,14830522,14830900,14831562,14831922,14832265,14832916,14834231,	0	ENSBTAG00000010316.6	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,1,	ICAM5	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000054951.3	698	-	14838238	14841025	14838238	14841025	6	14838238,14838502,14838564,14839000,14840268,14840930,	14838361,14838516,14838627,14839089,14840670,14841025,	0	ENSBTAG00000038976.3	cmpl	cmpl	0,1,1,2,2,0,	ZGLP1	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000013630.5	698	-	14841523	14846130	14841796	14845922	5	14841523,14842144,14845308,14845626,14845768,	14841953,14842232,14845415,14845681,14846130,	0	ENSBTAG00000010318.5	cmpl	cmpl	2,1,2,1,0,	FDX2	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000020887.6	698	-	14846393	14861001	14847393	14859821	16	14846393,14847629,14848098,14848711,14849507,14849719,14849910,14850434,14851463,14851883,14852113,14855893,14857968,14859551,14860380,14860746,	14847540,14847713,14848239,14848786,14849644,14849813,14850122,14850522,14851558,14852013,14852305,14856363,14858035,14860291,14860629,14861001,	0	ENSBTAG00000015721.6	cmpl	cmpl	0,0,0,0,1,0,1,0,1,0,0,1,0,0,-1,-1,	RAVER1	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000020903.3	698	-	14860021	14867280	14860100	14867181	7	14860021,14860380,14860746,14861572,14862181,14866228,14867099,	14860291,14860629,14861001,14861854,14862490,14866495,14867280,	0	ENSBTAG00000015742.3	cmpl	cmpl	1,1,1,1,1,1,0,	ICAM3	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000015532.6	698	-	14876118	14905841	14878018	14903972	25	14876118,14878337,14879974,14880305,14880895,14881389,14881854,14882772,14884261,14884496,14885806,14886802,14886963,14887323,14887516,14887801,14893134,14893375,14894296,14899125,14899610,14899878,14903776,14904271,14905619,	14878153,14878448,14880092,14880478,14881014,14881582,14881952,14882923,14884416,14884632,14885934,14886890,14887146,14887427,14887712,14887910,14893292,14893585,14894663,14899289,14899758,14900002,14903992,14904370,14905841,	0	ENSBTAG00000011698.6	cmpl	cmpl	0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,2,0,0,2,0,2,1,0,-1,-1,	TYK2	CNVR_317	14727440	14921401	2	2			2		Gain	193962	Has_gene
7	ENSBTAT00000014200.5	699	+	15053006	15061657	15053352	15061299	10	15053006,15054411,15054574,15055377,15055726,15058502,15059919,15060080,15060238,15061116,	15053584,15054495,15054748,15055651,15055791,15058633,15059998,15060157,15060358,15061657,	0	ENSBTAG00000010727.6	cmpl	cmpl	0,1,1,1,2,1,0,1,0,0,	ATG4D	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000014206.6	699	-	15061316	15070918	15061848	15070899	19	15061316,15062814,15063028,15064013,15064228,15064434,15064611,15065513,15065773,15065971,15067120,15067698,15067867,15068282,15068417,15069108,15069903,15070615,15070805,	15062188,15062913,15063093,15064144,15064355,15064523,15064687,15065684,15065869,15066098,15067257,15067776,15067964,15068332,15068472,15069214,15070009,15070689,15070918,	0	ENSBTAG00000010729.6	cmpl	cmpl	2,2,0,1,0,1,0,0,0,2,0,0,2,0,2,1,0,1,0,	KRI1	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000014209.4	87	-	15071372	15073853	15071963	15073432	3	15071372,15073291,15073724,	15072323,15073447,15073853,	0	ENSBTAG00000010731.4	cmpl	cmpl	0,0,-1,	CDKN2D	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000045632.4	700	-	15074207	15086196	15075728	15086034	12	15074207,15076180,15077300,15077991,15080694,15080846,15081681,15081913,15082172,15084306,15084570,15085992,	15075751,15076256,15077426,15078150,15080766,15080989,15081808,15082061,15082303,15084374,15084727,15086196,	0	ENSBTAG00000021160.6	cmpl	cmpl	1,0,0,0,0,1,0,2,0,1,0,0,	AP1M2	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000003403.5	700	+	15115845	15130761	15116098	15129650	22	15115845,15116594,15119739,15119941,15120571,15120859,15121057,15121205,15121462,15121630,15124240,15124463,15124648,15124917,15125610,15125958,15126588,15126798,15126961,15127196,15128676,15129543,	15116135,15116643,15119813,15120026,15120656,15120970,15121118,15121329,15121546,15121743,15124372,15124563,15124741,15125002,15125873,15126053,15126692,15126872,15127032,15127285,15128761,15130761,	0	ENSBTAG00000002628.5	cmpl	cmpl	0,1,2,1,2,0,0,1,2,2,1,1,2,2,0,2,1,0,2,1,0,1,	SLC44A2	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000018818.6	700	+	15137069	15164555	15148839	15163998	20	15137069,15148742,15149390,15149774,15151981,15153495,15153983,15154796,15155335,15155989,15156204,15156857,15157404,15157974,15158218,15158501,15158797,15162179,15163149,15163861,	15137167,15148842,15149620,15149952,15152129,15153587,15154079,15154908,15155433,15156101,15156315,15157057,15157572,15158112,15158395,15158655,15158851,15162545,15163275,15164555,	0	ENSBTAG00000040076.4	cmpl	cmpl	-1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,	ILF3	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000082915.1	700	+	15177708	15179274	15177708	15179274	1	15177708,	15179274,	0	ENSBTAG00000051140.1	cmpl	cmpl	0,	82915.1	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000056840.3	700	+	15188035	15197535	15188341	15196783	10	15188035,15188829,15188993,15193518,15193699,15195660,15196042,15196242,15196439,15196630,	15188584,15188898,15189132,15193597,15193815,15195799,15196118,15196352,15196527,15197535,	0	ENSBTAG00000037941.3	cmpl	cmpl	0,0,0,1,2,1,2,0,2,0,	QTRT1	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000036123.5	701	+	15209048	15297760	15209260	15296930	20	15209048,15240431,15252557,15254457,15257295,15260603,15263902,15266555,15267743,15268434,15270907,15273191,15275885,15280717,15285988,15288832,15289639,15294657,15295935,15296860,	15209421,15240505,15252707,15254661,15257394,15260764,15264045,15266691,15267811,15268573,15270994,15273262,15275937,15280831,15286098,15288944,15289804,15294890,15296187,15297760,	0	ENSBTAG00000013362.6	cmpl	cmpl	0,2,1,1,1,1,0,2,0,2,0,0,2,0,0,2,0,0,2,2,	DNM2	CNVR_318	15060628	15282437	1	1			1		Gain	221810	Has_gene
7	ENSBTAT00000073232.1	705	-	15736269	15747432	15738937	15745629	5	15736269,15744346,15744561,15745401,15747221,	15739125,15744471,15744680,15745668,15747432,	0	ENSBTAG00000002148.4	cmpl	cmpl	1,2,0,0,-1,	RAB3D	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000021848.3	705	-	15749275	15751958	15749332	15751134	4	15749275,15750769,15751034,15751840,	15749638,15750933,15751143,15751958,	0	ENSBTAG00000016429.3	cmpl	cmpl	0,1,0,-1,	TMEM205	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000045790.4	705	+	15754197	15759370	15754197	15759370	9	15754197,15755735,15755915,15756190,15756994,15757146,15757555,15757902,15759101,	15754453,15755824,15755997,15756386,15757062,15757223,15757677,15757985,15759370,	0	ENSBTAG00000032292.4	incmpl	cmpl	0,1,0,1,2,1,0,2,1,	CCDC159	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000045780.2	705	+	15759964	15768139	15762410	15767194	9	15759964,15761370,15762396,15763384,15764147,15765325,15766222,15766666,15766850,	15760099,15761544,15762476,15763520,15764419,15765502,15766345,15766718,15768139,	0	ENSBTAG00000008192.6	cmpl	cmpl	-1,-1,0,0,1,0,0,0,1,	PLPPR2	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000010778.5	705	+	15772588	15774930	15772963	15774252	2	15772588,15773745,	15773209,15774930,	0	ENSBTAG00000008196.6	cmpl	cmpl	0,0,	SWSAP1	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000010781.6	705	-	15775448	15781166	15775752	15781007	8	15775448,15776457,15778291,15778466,15779101,15779336,15779899,15780892,	15776364,15776545,15778379,15778620,15779259,15779512,15780035,15781166,	0	ENSBTAG00000008197.6	cmpl	cmpl	0,2,1,0,1,2,1,0,	EPOR	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000010783.6	705	-	15785485	15800362	15786217	15800275	19	15785485,15787906,15788109,15789129,15789310,15789478,15790660,15790876,15791105,15791299,15793226,15793419,15794734,15795077,15798330,15798666,15798883,15799701,15800239,	15786384,15788021,15788262,15789226,15789379,15789574,15790782,15790909,15791192,15791353,15793311,15793523,15794950,15795220,15798545,15798720,15799107,15799815,15800362,	0	ENSBTAG00000008198.6	cmpl	cmpl	1,0,0,2,2,2,0,0,0,0,2,0,0,1,2,2,0,0,0,	RGL3	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000010785.5	705	-	15800803	15811483	15801034	15811377	13	15800803,15801300,15802008,15802980,15803292,15804922,15805830,15806163,15806389,15807059,15809256,15809441,15811136,	15801153,15801385,15802167,15803206,15803453,15805075,15805953,15806289,15806491,15807230,15809334,15809563,15811483,	0	ENSBTAG00000008201.5	cmpl	cmpl	1,0,0,2,0,0,0,0,0,0,0,1,0,	ODAD3	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000010787.4	705	+	15811981	15825182	15812524	15824694	18	15811981,15812450,15812804,15813381,15813580,15814550,15816342,15820692,15821606,15822377,15822772,15823020,15823575,15823916,15824200,15824368,15824547,15824854,	15812052,15812600,15812921,15813477,15813638,15814668,15816472,15820777,15821685,15822464,15822949,15823117,15823645,15824006,15824275,15824468,15824721,15825182,	0	ENSBTAG00000008202.4	cmpl	cmpl	-1,0,1,1,1,2,0,1,2,0,0,0,1,2,2,2,0,-1,	PRKCSH	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000019169.6	705	-	15828840	15839641	15828840	15839641	7	15828840,15831177,15832040,15832417,15836110,15836597,15839638,	15829171,15831216,15832266,15832571,15836214,15836817,15839641,	0	ENSBTAG00000014412.6	cmpl	cmpl	2,2,1,0,1,0,0,	ELAVL3	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000019173.6	88	-	15846200	15863557	15847116	15862118	10	15846200,15847569,15848393,15849574,15849769,15850092,15855668,15857731,15861819,15863451,	15847294,15847669,15848508,15849686,15849950,15850704,15855884,15857775,15862884,15863557,	0	ENSBTAG00000014415.6	cmpl	cmpl	2,1,0,2,1,1,1,2,0,-1,	ZNF653	CNVR_319	15729850	15854651	2	2			2		Gain	124802	Has_gene
7	ENSBTAT00000023492.6	90	+	18305238	18398128	18354393	18396142	17	18305238,18354385,18357007,18359241,18362727,18376934,18381850,18383229,18385451,18386441,18386849,18387223,18388407,18389466,18390392,18394817,18396043,	18305344,18354498,18357097,18359321,18362989,18377009,18382032,18383349,18385567,18386560,18386959,18387378,18388505,18389616,18390601,18394971,18398128,	0	ENSBTAG00000017661.6	cmpl	cmpl	-1,0,0,0,2,0,0,2,2,1,0,2,1,0,0,2,0,	RFX2	CNVR_320	18374159	18403881	2	2			2		Gain	29723	Has_gene
7	ENSBTAT00000007890.4	735	+	19706830	19734112	19707024	19732877	10	19706830,19728757,19729111,19729985,19730535,19730778,19731270,19732006,19732293,19732680,	19707069,19728826,19729184,19730129,19730669,19730937,19731374,19732131,19732350,19734112,	0	ENSBTAG00000006007.4	cmpl	cmpl	0,0,0,1,1,0,0,2,1,1,	SH3GL1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000007889.6	735	-	19734265	19744478	19734432	19743891	13	19734265,19735354,19736103,19736727,19736883,19738241,19738398,19738708,19739022,19739722,19742566,19743530,19743884,	19734519,19735447,19736193,19736798,19737052,19738318,19738471,19738805,19739107,19739855,19742803,19743787,19744478,	0	ENSBTAG00000006005.6	cmpl	cmpl	0,0,0,1,0,1,0,2,1,0,0,1,0,	MPND	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000007881.4	735	+	19749596	19760854	19749596	19760854	11	19749596,19752454,19752651,19756819,19757367,19758143,19758528,19760069,19760311,19760485,19760792,	19749698,19752526,19752774,19756876,19757468,19758438,19758631,19760225,19760404,19760560,19760854,	0	ENSBTAG00000006001.6	cmpl	cmpl	0,0,0,0,0,2,0,1,1,1,1,	STAP2	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000082872.1	735	-	19754049	19755654	19754049	19755654	1	19754049,	19755654,	0	ENSBTAG00000054165.1	cmpl	cmpl	0,	82872.1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000007877.5	735	-	19761692	19773298	19761692	19773298	12	19761692,19761909,19762109,19763533,19763965,19764919,19768992,19769749,19770942,19771961,19772236,19773283,	19761803,19761998,19762361,19763613,19764125,19765018,19769202,19769903,19771044,19772093,19772332,19773298,	0	ENSBTAG00000005999.5	cmpl	cmpl	0,1,1,2,1,1,1,0,0,0,0,0,	FSD1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000044822.4	735	+	19775154	19782514	19775183	19782408	5	19775154,19777647,19781481,19781604,19782067,	19775229,19778007,19781511,19781706,19782514,	0	ENSBTAG00000004936.6	cmpl	cmpl	0,1,1,1,1,	TMIGD2	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000026881.5	735	-	19788973	19791403	19789864	19790932	2	19788973,19790632,	19789975,19791403,	0	ENSBTAG00000039696.4	cmpl	cmpl	0,0,	SHD	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000017047.6	736	-	19797986	19812101	19798475	19811941	8	19797986,19799797,19803710,19804974,19805802,19808062,19809587,19811917,	19798588,19799939,19803831,19805156,19805937,19808207,19809688,19812101,	0	ENSBTAG00000012830.6	cmpl	cmpl	1,0,2,0,0,2,0,0,	YJU2	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000017046.4	736	-	19814210	19819636	19814585	19819610	5	19814210,19815500,19817152,19818785,19819537,	19814738,19815658,19817331,19818921,19819636,	0	ENSBTAG00000012829.5	cmpl	cmpl	0,1,2,1,0,	EBI3	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000081028.1	736	-	19820671	19821713	19820934	19821713	3	19820671,19821198,19821476,	19821012,19821264,19821713,	0	ENSBTAG00000054046.1	cmpl	incmpl	0,0,0,	81028.1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000083924.1	736	-	19829047	19830883	19830883	19830883	2	19829047,19830464,	19829668,19830883,	0	ENSBTAG00000050565.1	none	none	-1,-1,	83924.1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000079089.1	736	-	19840980	19842954	19840980	19842954	2	19840980,19842933,	19841115,19842954,	0	ENSBTAG00000052694.1	cmpl	cmpl	0,0,	79089.1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000026521.6	736	+	19856910	19865253	19857024	19864673	8	19856910,19860767,19862176,19862668,19863262,19863435,19864121,19864331,	19857090,19860895,19862359,19862728,19863358,19863516,19864245,19865253,	0	ENSBTAG00000019909.6	cmpl	cmpl	0,0,2,2,2,2,2,0,	SIRT6	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000013478.6	736	-	19866003	19877349	19866513	19877086	10	19866003,19867012,19867308,19868554,19871942,19873096,19874714,19875672,19876415,19877059,	19866827,19867109,19867393,19868623,19872049,19873234,19874827,19875964,19876544,19877349,	0	ENSBTAG00000010215.6	cmpl	cmpl	1,0,2,2,0,0,1,0,0,0,	CREB3L3	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000011377.6	11	+	19909944	19930770	19909944	19930770	12	19909944,19913692,19918193,19923253,19923984,19924106,19924798,19926836,19928046,19928993,19930322,19930708,	19910036,19913903,19918340,19923331,19924036,19924231,19925012,19926901,19928108,19929039,19930512,19930770,	0	ENSBTAG00000024450.5	cmpl	cmpl	0,2,0,0,0,1,0,1,0,2,0,1,	MAP2K2	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000075417.1	737	+	19935093	19939137	19939137	19939137	3	19935093,19936904,19938837,	19935226,19936999,19939137,	0	ENSBTAG00000053437.1	none	none	-1,-1,-1,	75417.1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000072741.1	737	+	19936257	19939137	19939137	19939137	2	19936257,19938837,	19936999,19939137,	0	ENSBTAG00000053437.1	none	none	-1,-1,	72741.1	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000035866.4	737	+	19957664	19973487	19966092	19972297	3	19957664,19966077,19971768,	19958041,19967351,19973487,	0	ENSBTAG00000020117.6	cmpl	cmpl	-1,0,2,	ZBTB7A	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000001000.6	737	-	19978942	20004157	19980444	20003492	11	19978942,19981012,19983693,19983942,19985981,19986188,19986422,19986918,19987579,19998280,20003465,	19980713,19981143,19983854,19984016,19986087,19986317,19986513,19986960,19987664,19998707,20004157,	0	ENSBTAG00000000753.6	cmpl	cmpl	1,2,0,1,0,0,2,2,1,0,0,	PIAS4	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000064533.2	737	-	20022562	20022973	20022562	20022973	1	20022562,	20022973,	0	ENSBTAG00000045914.2	cmpl	cmpl	0,	64533.2	CNVR_321	19718988	20025300	5	5			5		Gain	306313	Has_gene
7	ENSBTAT00000068002.1	740	-	20346683	20350042	20346683	20350042	6	20346683,20346954,20347319,20348519,20348851,20349799,	20346835,20347036,20347432,20348700,20349037,20350042,	0	ENSBTAG00000050809.1	cmpl	cmpl	1,0,1,0,0,0,	GIPC3	CNVR_322	20348289	20778184	1	1			1		Gain	429896	Has_gene
7	ENSBTAT00000011581.6	740	-	20353043	20358586	20353728	20358239	10	20353043,20354278,20354976,20355430,20355776,20356192,20356928,20357611,20358201,20358537,	20353741,20354411,20355192,20355503,20355823,20356313,20357132,20357720,20358257,20358586,	0	ENSBTAG00000008789.6	cmpl	cmpl	2,1,1,0,1,0,0,2,0,-1,	HMG20B	CNVR_322	20348289	20778184	1	1			1		Gain	429896	Has_gene
7	ENSBTAT00000019942.6	740	+	20369006	20378072	20369162	20378072	10	20369006,20373101,20374973,20375207,20375684,20375861,20376434,20376689,20377798,20378055,	20369460,20373312,20375112,20375390,20375777,20375954,20376605,20376784,20377929,20378072,	0	ENSBTAG00000014979.6	cmpl	cmpl	0,1,2,0,0,0,0,0,2,1,	MFSD12	CNVR_322	20348289	20778184	1	1			1		Gain	429896	Has_gene
7	ENSBTAT00000019944.6	740	-	20379061	20382521	20379080	20382521	4	20379061,20379364,20379584,20382438,	20379259,20379490,20379823,20382521,	0	ENSBTAG00000014982.6	cmpl	cmpl	1,1,2,0,	C7H19orf71	CNVR_322	20348289	20778184	1	1			1		Gain	429896	Has_gene
7	ENSBTAT00000044471.2	740	-	20385848	20403319	20385848	20391500	13	20385848,20386176,20386747,20387143,20387472,20387739,20388941,20389394,20389871,20390070,20390235,20391431,20402975,	20385890,20386269,20386852,20387377,20387657,20387842,20389125,20389477,20389999,20390134,20390361,20391553,20403319,	0	ENSBTAG00000031387.2	cmpl	cmpl	0,0,0,0,1,0,2,0,1,0,0,0,-1,	FZR1	CNVR_322	20348289	20778184	1	1			1		Gain	429896	Has_gene
